Additional run info,,Matrix element datatype,float,kernel_size,3x3 to 9x9

kernel_size,matrix_size,exec_time-0,effective_bandwidth-0,flops-0,exec_time-1,effective_bandwidth-1,flops-1,exec_time-2,effective_bandwidth-2,flops-2,exec_time-3,effective_bandwidth-3,flops-3,exec_time-4,effective_bandwidth-4,flops-4,exec_time-5,effective_bandwidth-5,flops-5,exec_time-6,effective_bandwidth-6,flops-6,exec_time-7,effective_bandwidth-7,flops-7,exec_time-8,effective_bandwidth-8,flops-8,exec_time-9,effective_bandwidth-9,flops-9,exec_time-10,effective_bandwidth-10,flops-10,exec_time-11,effective_bandwidth-11,flops-11,exec_time-12,effective_bandwidth-12,flops-12,exec_time-13,effective_bandwidth-13,flops-13,exec_time-14,effective_bandwidth-14,flops-14,exec_time-15,effective_bandwidth-15,flops-15,exec_time-16,effective_bandwidth-16,flops-16,exec_time-17,effective_bandwidth-17,flops-17,exec_time-18,effective_bandwidth-18,flops-18,exec_time-19,effective_bandwidth-19,flops-19,exec_time-20,effective_bandwidth-20,flops-20,exec_time-21,effective_bandwidth-21,flops-21,exec_time-22,effective_bandwidth-22,flops-22,exec_time-23,effective_bandwidth-23,flops-23,exec_time-24,effective_bandwidth-24,flops-24,exec_time-25,effective_bandwidth-25,flops-25,exec_time-26,effective_bandwidth-26,flops-26,exec_time-27,effective_bandwidth-27,flops-27,exec_time-28,effective_bandwidth-28,flops-28,exec_time-29,effective_bandwidth-29,flops-29,exec_time-30,effective_bandwidth-30,flops-30,exec_time-31,effective_bandwidth-31,flops-31,exec_time-32,effective_bandwidth-32,flops-32,exec_time-33,effective_bandwidth-33,flops-33,exec_time-34,effective_bandwidth-34,flops-34,exec_time-35,effective_bandwidth-35,flops-35,exec_time-36,effective_bandwidth-36,flops-36,exec_time-37,effective_bandwidth-37,flops-37,exec_time-38,effective_bandwidth-38,flops-38,exec_time-39,effective_bandwidth-39,flops-39,exec_time-40,effective_bandwidth-40,flops-40,exec_time-41,effective_bandwidth-41,flops-41,exec_time-42,effective_bandwidth-42,flops-42,exec_time-43,effective_bandwidth-43,flops-43,exec_time-44,effective_bandwidth-44,flops-44,exec_time-45,effective_bandwidth-45,flops-45,exec_time-46,effective_bandwidth-46,flops-46,exec_time-47,effective_bandwidth-47,flops-47,exec_time-48,effective_bandwidth-48,flops-48,exec_time-49,effective_bandwidth-49,flops-49,,mean_exec_time,stdev_exec_time,mean_effective_bandwidth,stdev_effective_bandwidth,mean_flops,stdev_flops
5x5,2^{22},0.002338,43.055161,0.269094,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002339,43.036753,0.268979,0.002339,43.036753,0.268979,0.002337,43.073584,0.269210,0.002336,43.092023,0.269325,0.002334,43.128948,0.269556,0.002334,43.128948,0.269556,0.002337,43.073584,0.269210,0.002338,43.055161,0.269094,0.002336,43.092023,0.269325,0.002336,43.092023,0.269325,0.002336,43.092023,0.269325,0.002335,43.110477,0.269440,0.002337,43.073584,0.269210,0.002339,43.036753,0.268979,0.002338,43.055161,0.269094,0.002338,43.055161,0.269094,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002336,43.092023,0.269325,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002336,43.092023,0.269325,0.002337,43.073584,0.269210,0.002336,43.092023,0.269325,0.002336,43.092023,0.269325,0.002337,43.073584,0.269210,0.002337,43.073584,0.269210,0.002336,43.092023,0.269325,0.002338,43.055161,0.269094,0.002336,43.092023,0.269325,0.002335,43.110477,0.269440,0.002338,43.055161,0.269094,0.002336,43.092023,0.269325,0.002336,43.092023,0.269325,0.002338,43.055161,0.269094,0.002338,43.055161,0.269094,0.002337,43.073584,0.269210,0.002338,43.055161,0.269094,0.002336,43.092023,0.269325,0.002341,42.999985,0.268750,0.002340,43.018361,0.268864,0.002340,43.018361,0.268864,0.002339,43.036753,0.268979,0.002338,43.055161,0.269094,0.002339,43.036753,0.268979,,0.002337,0.000001,43.071020,0.026320,0.269194,0.000164
5x5,2^{24},0.009278,43.398669,0.271242,0.009277,43.403347,0.271271,0.009281,43.384641,0.271154,0.009280,43.389316,0.271183,0.009279,43.393992,0.271212,0.009277,43.403347,0.271271,0.009277,43.403347,0.271271,0.009278,43.398669,0.271242,0.009281,43.384641,0.271154,0.009280,43.389316,0.271183,0.009277,43.403347,0.271271,0.009278,43.398669,0.271242,0.009281,43.384641,0.271154,0.009283,43.375294,0.271096,0.009277,43.403347,0.271271,0.009278,43.398669,0.271242,0.009281,43.384641,0.271154,0.009282,43.379967,0.271125,0.009282,43.379967,0.271125,0.009280,43.389316,0.271183,0.009277,43.403347,0.271271,0.009277,43.403347,0.271271,0.009274,43.417387,0.271359,0.009276,43.408026,0.271300,0.009276,43.408026,0.271300,0.009275,43.412706,0.271329,0.009276,43.408026,0.271300,0.009278,43.398669,0.271242,0.009279,43.393992,0.271212,0.009276,43.408026,0.271300,0.009275,43.412706,0.271329,0.009277,43.403347,0.271271,0.009275,43.412706,0.271329,0.009281,43.384641,0.271154,0.009278,43.398669,0.271242,0.009273,43.422069,0.271388,0.009273,43.422069,0.271388,0.009275,43.412706,0.271329,0.009274,43.417387,0.271359,0.009272,43.426753,0.271417,0.009272,43.426753,0.271417,0.009274,43.417387,0.271359,0.009273,43.422069,0.271388,0.009276,43.408026,0.271300,0.009273,43.422069,0.271388,0.009273,43.422069,0.271388,0.009277,43.403347,0.271271,0.009278,43.398669,0.271242,0.009276,43.408026,0.271300,0.009275,43.412706,0.271329,,0.009277,0.000003,43.403257,0.013082,0.271270,0.000082
5x5,2^{26},0.036984,43.548897,0.272181,0.036986,43.546542,0.272166,0.036982,43.551252,0.272195,0.036981,43.552430,0.272203,0.036975,43.559497,0.272247,0.036984,43.548897,0.272181,0.036975,43.559497,0.272247,0.036983,43.550074,0.272188,0.036984,43.548897,0.272181,0.036987,43.545365,0.272159,0.036977,43.557141,0.272232,0.036980,43.553607,0.272210,0.036974,43.560675,0.272254,0.036981,43.552430,0.272203,0.036984,43.548897,0.272181,0.036979,43.554785,0.272217,0.036991,43.540656,0.272129,0.036981,43.552430,0.272203,0.036983,43.550074,0.272188,0.036974,43.560675,0.272254,0.036975,43.559497,0.272247,0.036973,43.561853,0.272262,0.036978,43.555963,0.272225,0.036977,43.557141,0.272232,0.036975,43.559497,0.272247,0.036976,43.558319,0.272239,0.036982,43.551252,0.272195,0.036985,43.547719,0.272173,0.036980,43.553607,0.272210,0.036983,43.550074,0.272188,0.036982,43.551252,0.272195,0.036977,43.557141,0.272232,0.036984,43.548897,0.272181,0.036984,43.548897,0.272181,0.036982,43.551252,0.272195,0.036981,43.552430,0.272203,0.036979,43.554785,0.272217,0.036985,43.547719,0.272173,0.036979,43.554785,0.272217,0.036987,43.545365,0.272159,0.036978,43.555963,0.272225,0.036974,43.560675,0.272254,0.036980,43.553607,0.272210,0.036981,43.552430,0.272203,0.036974,43.560675,0.272254,0.036979,43.554785,0.272217,0.036979,43.554785,0.272217,0.036982,43.551252,0.272195,0.036986,43.546542,0.272166,0.036982,43.551252,0.272195,,0.036980,0.000004,43.553043,0.004800,0.272206,0.000030
5x5,2^{28},0.147736,43.607859,0.272549,0.147743,43.605793,0.272536,0.147761,43.600481,0.272503,0.147764,43.599595,0.272497,0.147736,43.607859,0.272549,0.147760,43.600776,0.272505,0.147752,43.603136,0.272520,0.147744,43.605497,0.272534,0.147738,43.607268,0.272545,0.147771,43.597530,0.272485,0.147751,43.603432,0.272521,0.147762,43.600185,0.272501,0.147754,43.602546,0.272516,0.147774,43.596645,0.272479,0.147774,43.596645,0.272479,0.147769,43.598120,0.272488,0.147767,43.598710,0.272492,0.147749,43.604022,0.272525,0.147766,43.599005,0.272494,0.147771,43.597530,0.272485,0.147759,43.601071,0.272507,0.147770,43.597825,0.272486,0.147767,43.598710,0.272492,0.147778,43.595465,0.272472,0.147755,43.602251,0.272514,0.147751,43.603432,0.272521,0.147757,43.601661,0.272510,0.147762,43.600185,0.272501,0.147775,43.596350,0.272477,0.147764,43.599595,0.272497,0.147776,43.596055,0.272475,0.147759,43.601071,0.272507,0.147745,43.605202,0.272533,0.147745,43.605202,0.272533,0.147761,43.600481,0.272503,0.147759,43.601071,0.272507,0.147756,43.601956,0.272512,0.147756,43.601956,0.272512,0.147771,43.597530,0.272485,0.147753,43.602841,0.272518,0.147750,43.603727,0.272523,0.147751,43.603432,0.272521,0.147751,43.603432,0.272521,0.147750,43.603727,0.272523,0.147756,43.601956,0.272512,0.147748,43.604317,0.272527,0.147759,43.601071,0.272507,0.147744,43.605497,0.272534,0.147742,43.606088,0.272538,0.147739,43.606973,0.272544,,0.147757,0.000011,43.601655,0.003272,0.272510,0.000020
7x7,2^{16},0.000090,17.476503,0.214060,0.000092,17.096620,0.209407,0.000093,16.912805,0.207156,0.000094,16.732901,0.204952,0.000092,17.096620,0.209407,0.000094,16.732901,0.204952,0.000089,17.672846,0.216465,0.000089,17.672846,0.216465,0.000091,17.284474,0.211708,0.000093,16.912805,0.207156,0.000094,16.732901,0.204952,0.000094,16.732901,0.204952,0.000091,17.284474,0.211708,0.000089,17.672846,0.216465,0.000089,17.672846,0.216465,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000090,17.476503,0.214060,0.000089,17.672846,0.216465,0.000092,17.096620,0.209407,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000089,17.672846,0.216465,0.000090,17.476503,0.214060,0.000091,17.284474,0.211708,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000093,16.912805,0.207156,0.000089,17.672846,0.216465,0.000099,15.887890,0.194602,0.000094,16.732901,0.204952,0.000092,17.096620,0.209407,0.000092,17.096620,0.209407,0.000090,17.476503,0.214060,0.000090,17.476503,0.214060,0.000090,17.476503,0.214060,0.000094,16.732901,0.204952,0.000098,16.049995,0.196588,0.000094,16.732901,0.204952,0.000093,16.912805,0.207156,0.000090,17.476503,0.214060,0.000089,17.672846,0.216465,0.000091,17.284474,0.211708,,0.000092,0.000002,17.098503,0.396594,0.209431,0.004858
7x7,2^{18},0.000301,20.901804,0.256039,0.000299,21.041611,0.257752,0.000297,21.183300,0.259487,0.000299,21.041611,0.257752,0.000299,21.041611,0.257752,0.000301,20.901804,0.256039,0.000297,21.183300,0.259487,0.000300,20.971474,0.256893,0.000300,20.971474,0.256893,0.000297,21.183300,0.259487,0.000298,21.112218,0.258617,0.000301,20.901804,0.256039,0.000300,20.971474,0.256893,0.000298,21.112218,0.258617,0.000301,20.901804,0.256039,0.000300,20.971474,0.256893,0.000298,21.112218,0.258617,0.000297,21.183300,0.259487,0.000302,20.832595,0.255191,0.000301,20.901804,0.256039,0.000299,21.041611,0.257752,0.000300,20.971474,0.256893,0.000301,20.901804,0.256039,0.000300,20.971474,0.256893,0.000296,21.254863,0.260364,0.000301,20.901804,0.256039,0.000300,20.971474,0.256893,0.000299,21.041611,0.257752,0.000300,20.971474,0.256893,0.000300,20.971474,0.256893,0.000298,21.112218,0.258617,0.000296,21.254863,0.260364,0.000300,20.971474,0.256893,0.000301,20.901804,0.256039,0.000301,20.901804,0.256039,0.000299,21.041611,0.257752,0.000300,20.971474,0.256893,0.000300,20.971474,0.256893,0.000297,21.183300,0.259487,0.000301,20.901804,0.256039,0.000299,21.041611,0.257752,0.000300,20.971474,0.256893,0.000296,21.254863,0.260364,0.000297,21.183300,0.259487,0.000298,21.112218,0.258617,0.000299,21.041611,0.257752,0.000299,21.041611,0.257752,0.000300,20.971474,0.256893,0.000301,20.901804,0.256039,0.000299,21.041611,0.257752,,0.000299,0.000002,21.023893,0.108966,0.257535,0.001335
7x7,2^{20},0.001121,22.449416,0.275003,0.001119,22.489540,0.275495,0.001118,22.509656,0.275741,0.001121,22.449416,0.275003,0.001121,22.449416,0.275003,0.001120,22.469460,0.275249,0.001117,22.529807,0.275988,0.001117,22.529807,0.275988,0.001119,22.489540,0.275495,0.001120,22.469460,0.275249,0.001121,22.449416,0.275003,0.001118,22.509656,0.275741,0.001117,22.529807,0.275988,0.001120,22.469460,0.275249,0.001121,22.449416,0.275003,0.001120,22.469460,0.275249,0.001117,22.529807,0.275988,0.001119,22.489540,0.275495,0.001125,22.369597,0.274025,0.001119,22.489540,0.275495,0.001120,22.469460,0.275249,0.001118,22.509656,0.275741,0.001118,22.509656,0.275741,0.001120,22.469460,0.275249,0.001119,22.489540,0.275495,0.001121,22.449416,0.275003,0.001118,22.509656,0.275741,0.001118,22.509656,0.275741,0.001119,22.489540,0.275495,0.001121,22.449416,0.275003,0.001121,22.449416,0.275003,0.001118,22.509656,0.275741,0.001118,22.509656,0.275741,0.001120,22.469460,0.275249,0.001120,22.469460,0.275249,0.001121,22.449416,0.275003,0.001119,22.489540,0.275495,0.001119,22.489540,0.275495,0.001121,22.449416,0.275003,0.001121,22.449416,0.275003,0.001120,22.469460,0.275249,0.001118,22.509656,0.275741,0.001119,22.489540,0.275495,0.001120,22.469460,0.275249,0.001119,22.489540,0.275495,0.001121,22.449416,0.275003,0.001118,22.509656,0.275741,0.001117,22.529807,0.275988,0.001120,22.469460,0.275249,0.001120,22.469460,0.275249,,0.001119,0.000002,22.480742,0.030603,0.275387,0.000375
7x7,2^{22},0.004403,22.862426,0.280064,0.004401,22.872816,0.280191,0.004403,22.862426,0.280064,0.004401,22.872816,0.280191,0.004399,22.883215,0.280319,0.004402,22.867620,0.280128,0.004400,22.878014,0.280255,0.004403,22.862426,0.280064,0.004400,22.878014,0.280255,0.004403,22.862426,0.280064,0.004402,22.867620,0.280128,0.004403,22.862426,0.280064,0.004401,22.872816,0.280191,0.004401,22.872816,0.280191,0.004402,22.867620,0.280128,0.004403,22.862426,0.280064,0.004402,22.867620,0.280128,0.004399,22.883215,0.280319,0.004403,22.862426,0.280064,0.004403,22.862426,0.280064,0.004399,22.883215,0.280319,0.004401,22.872816,0.280191,0.004406,22.846860,0.279873,0.004402,22.867620,0.280128,0.004400,22.878014,0.280255,0.004401,22.872816,0.280191,0.004403,22.862426,0.280064,0.004399,22.883215,0.280319,0.004401,22.872816,0.280191,0.004402,22.867620,0.280128,0.004402,22.867620,0.280128,0.004400,22.878014,0.280255,0.004403,22.862426,0.280064,0.004402,22.867620,0.280128,0.004400,22.878014,0.280255,0.004401,22.872816,0.280191,0.004403,22.862426,0.280064,0.004402,22.867620,0.280128,0.004401,22.872816,0.280191,0.004404,22.857235,0.280001,0.004403,22.862426,0.280064,0.004400,22.878014,0.280255,0.004404,22.857235,0.280001,0.004400,22.878014,0.280255,0.004402,22.867620,0.280128,0.004399,22.883215,0.280319,0.004404,22.857235,0.280001,0.004401,22.872816,0.280191,0.004399,22.883215,0.280319,0.004402,22.867620,0.280128,,0.004402,0.000002,22.869701,0.008182,0.280153,0.000100
7x7,2^{24},0.017536,22.961516,0.281278,0.017538,22.958898,0.281246,0.017537,22.960207,0.281262,0.017536,22.961516,0.281278,0.017537,22.960207,0.281262,0.017535,22.962826,0.281294,0.017538,22.958898,0.281246,0.017538,22.958898,0.281246,0.017537,22.960207,0.281262,0.017538,22.958898,0.281246,0.017536,22.961516,0.281278,0.017537,22.960207,0.281262,0.017544,22.951046,0.281150,0.017538,22.958898,0.281246,0.017537,22.960207,0.281262,0.017537,22.960207,0.281262,0.017534,22.964135,0.281311,0.017535,22.962826,0.281294,0.017535,22.962826,0.281294,0.017534,22.964135,0.281311,0.017538,22.958898,0.281246,0.017538,22.958898,0.281246,0.017538,22.958898,0.281246,0.017538,22.958898,0.281246,0.017534,22.964135,0.281311,0.017541,22.954971,0.281198,0.017539,22.957589,0.281230,0.017534,22.964135,0.281311,0.017539,22.957589,0.281230,0.017536,22.961516,0.281278,0.017538,22.958898,0.281246,0.017538,22.958898,0.281246,0.017539,22.957589,0.281230,0.017536,22.961516,0.281278,0.017536,22.961516,0.281278,0.017533,22.965445,0.281327,0.017537,22.960207,0.281262,0.017538,22.958898,0.281246,0.017536,22.961516,0.281278,0.017535,22.962826,0.281294,0.017538,22.958898,0.281246,0.017534,22.964135,0.281311,0.017536,22.961516,0.281278,0.017537,22.960207,0.281262,0.017539,22.957589,0.281230,0.017539,22.957589,0.281230,0.017533,22.965445,0.281327,0.017539,22.957589,0.281230,0.017537,22.960207,0.281262,0.017537,22.960207,0.281262,,0.017537,0.000002,22.960286,0.002637,0.281263,0.000032
7x7,2^{26},0.070043,22.994628,0.281684,0.070037,22.996598,0.281708,0.070046,22.993643,0.281672,0.070040,22.995613,0.281696,0.070038,22.996269,0.281704,0.070039,22.995941,0.281700,0.070043,22.994628,0.281684,0.070042,22.994956,0.281688,0.070045,22.993971,0.281676,0.070046,22.993643,0.281672,0.070040,22.995613,0.281696,0.070045,22.993971,0.281676,0.070040,22.995613,0.281696,0.070039,22.995941,0.281700,0.070045,22.993971,0.281676,0.070046,22.993643,0.281672,0.070041,22.995284,0.281692,0.070038,22.996269,0.281704,0.070040,22.995613,0.281696,0.070046,22.993643,0.281672,0.070040,22.995613,0.281696,0.070042,22.994956,0.281688,0.070041,22.995284,0.281692,0.070045,22.993971,0.281676,0.070039,22.995941,0.281700,0.070049,22.992658,0.281660,0.070040,22.995613,0.281696,0.070037,22.996598,0.281708,0.070044,22.994299,0.281680,0.070044,22.994299,0.281680,0.070038,22.996269,0.281704,0.070037,22.996598,0.281708,0.070048,22.992986,0.281664,0.070039,22.995941,0.281700,0.070036,22.996926,0.281712,0.070036,22.996926,0.281712,0.070054,22.991017,0.281640,0.070046,22.993643,0.281672,0.070041,22.995284,0.281692,0.070038,22.996269,0.281704,0.070044,22.994299,0.281680,0.070047,22.993315,0.281668,0.070047,22.993315,0.281668,0.070048,22.992986,0.281664,0.070041,22.995284,0.281692,0.070043,22.994628,0.281684,0.070041,22.995284,0.281692,0.070037,22.996598,0.281708,0.070049,22.992658,0.281660,0.070043,22.994628,0.281684,,0.070042,0.000004,22.994871,0.001308,0.281687,0.000016
7x7,2^{28},0.279973,23.010972,0.281884,0.279991,23.009493,0.281866,0.279983,23.010150,0.281874,0.279987,23.009822,0.281870,0.279980,23.010397,0.281877,0.279986,23.009904,0.281871,0.279949,23.012945,0.281909,0.279973,23.010972,0.281884,0.279962,23.011876,0.281895,0.279933,23.014260,0.281925,0.279984,23.010068,0.281873,0.279948,23.013027,0.281910,0.279952,23.012698,0.281906,0.279968,23.011383,0.281889,0.279973,23.010972,0.281884,0.279970,23.011219,0.281887,0.279959,23.012123,0.281898,0.279988,23.009739,0.281869,0.279975,23.010808,0.281882,0.279958,23.012205,0.281900,0.279948,23.013027,0.281910,0.279985,23.009986,0.281872,0.279961,23.011958,0.281896,0.279988,23.009739,0.281869,0.279984,23.010068,0.281873,0.279987,23.009822,0.281870,0.280007,23.008178,0.281850,0.279976,23.010726,0.281881,0.279990,23.009575,0.281867,0.279929,23.014589,0.281929,0.279967,23.011465,0.281890,0.279974,23.010890,0.281883,0.279960,23.012041,0.281897,0.279968,23.011383,0.281889,0.280008,23.008096,0.281849,0.279996,23.009082,0.281861,0.279978,23.010561,0.281879,0.279989,23.009657,0.281868,0.280008,23.008096,0.281849,0.279977,23.010643,0.281880,0.279985,23.009986,0.281872,0.279963,23.011794,0.281894,0.280038,23.005631,0.281819,0.279971,23.011137,0.281886,0.279985,23.009986,0.281872,0.280002,23.008589,0.281855,0.279988,23.009739,0.281869,0.280000,23.008753,0.281857,0.279996,23.009082,0.281861,0.279983,23.010150,0.281874,,0.279978,0.000020,23.010589,0.001615,0.281880,0.000020
9x9,2^{16},0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000140,11.236255,0.227487,0.000136,11.566708,0.234178,0.000136,11.566708,0.234178,0.000140,11.236255,0.227487,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000135,11.652381,0.235912,0.000136,11.566708,0.234178,0.000138,11.399087,0.230784,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000136,11.566708,0.234178,0.000137,11.482286,0.232468,0.000137,11.482286,0.232468,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000140,11.236255,0.227487,0.000140,11.236255,0.227487,0.000137,11.482286,0.232468,0.000139,11.317085,0.229124,0.000136,11.566708,0.234178,0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000141,11.156570,0.225874,0.000141,11.156570,0.225874,0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000140,11.236255,0.227487,0.000139,11.317085,0.229124,0.000139,11.317085,0.229124,0.000136,11.566708,0.234178,0.000137,11.482286,0.232468,0.000138,11.399087,0.230784,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000139,11.317085,0.229124,0.000140,11.236255,0.227487,0.000136,11.566708,0.234178,0.000137,11.482286,0.232468,0.000136,11.566708,0.234178,0.000139,11.317085,0.229124,,0.000139,0.000002,11.356094,0.128156,0.229914,0.002595
9x9,2^{18},0.000477,13.190038,0.267085,0.000478,13.162444,0.266526,0.000473,13.301579,0.269343,0.000478,13.162444,0.266526,0.000478,13.162444,0.266526,0.000475,13.245574,0.268209,0.000475,13.245574,0.268209,0.000479,13.134966,0.265969,0.000475,13.245574,0.268209,0.000475,13.245574,0.268209,0.000478,13.162444,0.266526,0.000477,13.190038,0.267085,0.000475,13.245574,0.268209,0.000479,13.134966,0.265969,0.000478,13.162444,0.266526,0.000479,13.134966,0.265969,0.000473,13.301579,0.269343,0.000478,13.162444,0.266526,0.000477,13.190038,0.267085,0.000474,13.273517,0.268775,0.000476,13.217748,0.267646,0.000478,13.162444,0.266526,0.000478,13.162444,0.266526,0.000473,13.301579,0.269343,0.000477,13.190038,0.267085,0.000478,13.162444,0.266526,0.000475,13.245574,0.268209,0.000477,13.190038,0.267085,0.000477,13.190038,0.267085,0.000477,13.190038,0.267085,0.000473,13.301579,0.269343,0.000478,13.162444,0.266526,0.000477,13.190038,0.267085,0.000474,13.273517,0.268775,0.000477,13.190038,0.267085,0.000478,13.162444,0.266526,0.000478,13.162444,0.266526,0.000473,13.301579,0.269343,0.000478,13.162444,0.266526,0.000477,13.190038,0.267085,0.000475,13.245574,0.268209,0.000473,13.301579,0.269343,0.000480,13.107602,0.265415,0.000474,13.273517,0.268775,0.000475,13.245574,0.268209,0.000477,13.190038,0.267085,0.000476,13.217748,0.267646,0.000476,13.217748,0.267646,0.000477,13.190038,0.267085,0.000474,13.273517,0.268775,,0.000476,0.000002,13.208522,0.052576,0.267459,0.001065
9x9,2^{20},0.001809,13.911558,0.281705,0.001810,13.903872,0.281550,0.001811,13.896195,0.281394,0.001812,13.888526,0.281239,0.001813,13.880866,0.281084,0.001812,13.888526,0.281239,0.001814,13.873213,0.280929,0.001812,13.888526,0.281239,0.001813,13.880866,0.281084,0.001814,13.873213,0.280929,0.001811,13.896195,0.281394,0.001813,13.880866,0.281084,0.001811,13.896195,0.281394,0.001810,13.903872,0.281550,0.001810,13.903872,0.281550,0.001812,13.888526,0.281239,0.001810,13.903872,0.281550,0.001810,13.903872,0.281550,0.001811,13.896195,0.281394,0.001812,13.888526,0.281239,0.001809,13.911558,0.281705,0.001811,13.896195,0.281394,0.001811,13.896195,0.281394,0.001811,13.896195,0.281394,0.001808,13.919253,0.281861,0.001809,13.911558,0.281705,0.001812,13.888526,0.281239,0.001810,13.903872,0.281550,0.001808,13.919253,0.281861,0.001809,13.911558,0.281705,0.001813,13.880866,0.281084,0.001810,13.903872,0.281550,0.001809,13.911558,0.281705,0.001808,13.919253,0.281861,0.001812,13.888526,0.281239,0.001812,13.888526,0.281239,0.001809,13.911558,0.281705,0.001810,13.903872,0.281550,0.001811,13.896195,0.281394,0.001811,13.896195,0.281394,0.001811,13.896195,0.281394,0.001809,13.911558,0.281705,0.001811,13.896195,0.281394,0.001811,13.896195,0.281394,0.001810,13.903872,0.281550,0.001808,13.919253,0.281861,0.001812,13.888526,0.281239,0.001812,13.888526,0.281239,0.001813,13.880866,0.281084,0.001809,13.911558,0.281705,,0.001811,0.000002,13.897894,0.012017,0.281429,0.000243
9x9,2^{22},0.007147,14.084718,0.285215,0.007147,14.084718,0.285215,0.007148,14.082748,0.285175,0.007146,14.086689,0.285255,0.007146,14.086689,0.285255,0.007148,14.082748,0.285175,0.007148,14.082748,0.285175,0.007145,14.088660,0.285294,0.007146,14.086689,0.285255,0.007147,14.084718,0.285215,0.007149,14.080778,0.285135,0.007149,14.080778,0.285135,0.007146,14.086689,0.285255,0.007148,14.082748,0.285175,0.007148,14.082748,0.285175,0.007147,14.084718,0.285215,0.007147,14.084718,0.285215,0.007148,14.082748,0.285175,0.007149,14.080778,0.285135,0.007148,14.082748,0.285175,0.007144,14.090633,0.285334,0.007150,14.078808,0.285095,0.007146,14.086689,0.285255,0.007146,14.086689,0.285255,0.007144,14.090633,0.285334,0.007145,14.088660,0.285294,0.007146,14.086689,0.285255,0.007147,14.084718,0.285215,0.007143,14.092605,0.285374,0.007144,14.090633,0.285334,0.007147,14.084718,0.285215,0.007148,14.082748,0.285175,0.007146,14.086689,0.285255,0.007147,14.084718,0.285215,0.007149,14.080778,0.285135,0.007149,14.080778,0.285135,0.007148,14.082748,0.285175,0.007145,14.088660,0.285294,0.007146,14.086689,0.285255,0.007148,14.082748,0.285175,0.007147,14.084718,0.285215,0.007144,14.090633,0.285334,0.007146,14.086689,0.285255,0.007148,14.082748,0.285175,0.007146,14.086689,0.285255,0.007145,14.088660,0.285294,0.007143,14.092605,0.285374,0.007147,14.084718,0.285215,0.007146,14.086689,0.285255,0.007146,14.086689,0.285255,,0.007147,0.000002,14.085389,0.003193,0.285228,0.000065
9x9,2^{24},0.028513,14.121747,0.285965,0.028516,14.120261,0.285935,0.028514,14.121252,0.285955,0.028515,14.120756,0.285945,0.028514,14.121252,0.285955,0.028517,14.119766,0.285925,0.028515,14.120756,0.285945,0.028516,14.120261,0.285935,0.028518,14.119271,0.285915,0.028516,14.120261,0.285935,0.028515,14.120756,0.285945,0.028512,14.122242,0.285975,0.028515,14.120756,0.285945,0.028517,14.119766,0.285925,0.028514,14.121252,0.285955,0.028515,14.120756,0.285945,0.028514,14.121252,0.285955,0.028518,14.119271,0.285915,0.028517,14.119766,0.285925,0.028513,14.121747,0.285965,0.028516,14.120261,0.285935,0.028512,14.122242,0.285975,0.028515,14.120756,0.285945,0.028518,14.119271,0.285915,0.028515,14.120756,0.285945,0.028518,14.119271,0.285915,0.028515,14.120756,0.285945,0.028515,14.120756,0.285945,0.028517,14.119766,0.285925,0.028516,14.120261,0.285935,0.028518,14.119271,0.285915,0.028513,14.121747,0.285965,0.028518,14.119271,0.285915,0.028517,14.119766,0.285925,0.028515,14.120756,0.285945,0.028515,14.120756,0.285945,0.028514,14.121252,0.285955,0.028519,14.118776,0.285905,0.028515,14.120756,0.285945,0.028514,14.121252,0.285955,0.028518,14.119271,0.285915,0.028515,14.120756,0.285945,0.028523,14.116796,0.285865,0.028517,14.119766,0.285925,0.028514,14.121252,0.285955,0.028516,14.120261,0.285935,0.028514,14.121252,0.285955,0.028519,14.118776,0.285905,0.028515,14.120756,0.285945,0.028514,14.121252,0.285955,,0.028516,0.000002,14.120420,0.001002,0.285938,0.000020
