Additional run info,,Matrix element datatype,float,kernel_size,3x3 to 9x9

kernel_size,matrix_size,exec_time-0,effective_bandwidth-0,flops-0,exec_time-1,effective_bandwidth-1,flops-1,exec_time-2,effective_bandwidth-2,flops-2,exec_time-3,effective_bandwidth-3,flops-3,exec_time-4,effective_bandwidth-4,flops-4,exec_time-5,effective_bandwidth-5,flops-5,exec_time-6,effective_bandwidth-6,flops-6,exec_time-7,effective_bandwidth-7,flops-7,exec_time-8,effective_bandwidth-8,flops-8,exec_time-9,effective_bandwidth-9,flops-9,exec_time-10,effective_bandwidth-10,flops-10,exec_time-11,effective_bandwidth-11,flops-11,exec_time-12,effective_bandwidth-12,flops-12,exec_time-13,effective_bandwidth-13,flops-13,exec_time-14,effective_bandwidth-14,flops-14,exec_time-15,effective_bandwidth-15,flops-15,exec_time-16,effective_bandwidth-16,flops-16,exec_time-17,effective_bandwidth-17,flops-17,exec_time-18,effective_bandwidth-18,flops-18,exec_time-19,effective_bandwidth-19,flops-19,exec_time-20,effective_bandwidth-20,flops-20,exec_time-21,effective_bandwidth-21,flops-21,exec_time-22,effective_bandwidth-22,flops-22,exec_time-23,effective_bandwidth-23,flops-23,exec_time-24,effective_bandwidth-24,flops-24,exec_time-25,effective_bandwidth-25,flops-25,exec_time-26,effective_bandwidth-26,flops-26,exec_time-27,effective_bandwidth-27,flops-27,exec_time-28,effective_bandwidth-28,flops-28,exec_time-29,effective_bandwidth-29,flops-29,exec_time-30,effective_bandwidth-30,flops-30,exec_time-31,effective_bandwidth-31,flops-31,exec_time-32,effective_bandwidth-32,flops-32,exec_time-33,effective_bandwidth-33,flops-33,exec_time-34,effective_bandwidth-34,flops-34,exec_time-35,effective_bandwidth-35,flops-35,exec_time-36,effective_bandwidth-36,flops-36,exec_time-37,effective_bandwidth-37,flops-37,exec_time-38,effective_bandwidth-38,flops-38,exec_time-39,effective_bandwidth-39,flops-39,exec_time-40,effective_bandwidth-40,flops-40,exec_time-41,effective_bandwidth-41,flops-41,exec_time-42,effective_bandwidth-42,flops-42,exec_time-43,effective_bandwidth-43,flops-43,exec_time-44,effective_bandwidth-44,flops-44,exec_time-45,effective_bandwidth-45,flops-45,exec_time-46,effective_bandwidth-46,flops-46,exec_time-47,effective_bandwidth-47,flops-47,exec_time-48,effective_bandwidth-48,flops-48,exec_time-49,effective_bandwidth-49,flops-49,,mean_exec_time,stdev_exec_time,mean_effective_bandwidth,stdev_effective_bandwidth,mean_flops,stdev_flops
5x5,2^{22},0.000623,161.575891,1.009848,0.000627,160.545120,1.003406,0.000627,160.545120,1.003406,0.000623,161.575891,1.009848,0.000627,160.545120,1.003406,0.000628,160.289479,1.001808,0.000624,161.316960,1.008230,0.000627,160.545120,1.003406,0.000625,161.058857,1.006617,0.000626,160.801578,1.005009,0.000627,160.545120,1.003406,0.000625,161.058857,1.006617,0.000628,160.289479,1.001808,0.000627,160.545120,1.003406,0.000627,160.545120,1.003406,0.000627,160.545120,1.003406,0.000627,160.545120,1.003406,0.000624,161.316960,1.008230,0.000628,160.289479,1.001808,0.000628,160.289479,1.001808,0.000623,161.575891,1.009848,0.000627,160.545120,1.003406,0.000629,160.034651,1.000216,0.000625,161.058857,1.006617,0.000628,160.289479,1.001808,0.000625,161.058857,1.006617,0.000626,160.801578,1.005009,0.000628,160.289479,1.001808,0.000625,161.058857,1.006617,0.000627,160.545120,1.003406,0.000628,160.289479,1.001808,0.000626,160.801578,1.005009,0.000628,160.289479,1.001808,0.000627,160.545120,1.003406,0.000624,161.316960,1.008230,0.000628,160.289479,1.001808,0.000627,160.545120,1.003406,0.000624,161.316960,1.008230,0.000628,160.289479,1.001808,0.000627,160.545120,1.003406,0.000626,160.801578,1.005009,0.000628,160.289479,1.001808,0.000625,161.058857,1.006617,0.000626,160.801578,1.005009,0.000628,160.289479,1.001808,0.000624,161.316960,1.008230,0.000627,160.545120,1.003406,0.000628,160.289479,1.001808,0.000624,161.316960,1.008230,0.000627,160.545120,1.003406,,0.000626,0.000002,160.710206,0.410409,1.004438,0.002565
5x5,2^{24},0.002433,165.495943,1.034349,0.002432,165.563992,1.034775,0.002434,165.427950,1.033924,0.002431,165.632097,1.035200,0.002435,165.360012,1.033500,0.002434,165.427950,1.033924,0.002432,165.563992,1.034775,0.002435,165.360012,1.033500,0.002432,165.563992,1.034775,0.002435,165.360012,1.033500,0.002431,165.632097,1.035200,0.002434,165.427950,1.033924,0.002435,165.360012,1.033500,0.002431,165.632097,1.035200,0.002433,165.495943,1.034349,0.002432,165.563992,1.034775,0.002434,165.427950,1.033924,0.002431,165.632097,1.035200,0.002435,165.360012,1.033500,0.002434,165.427950,1.033924,0.002434,165.427950,1.033924,0.002434,165.427950,1.033924,0.002433,165.495943,1.034349,0.002434,165.427950,1.033924,0.002432,165.563992,1.034775,0.002433,165.495943,1.034349,0.002433,165.495943,1.034349,0.002433,165.495943,1.034349,0.002432,165.563992,1.034775,0.002436,165.292131,1.033076,0.002434,165.427950,1.033924,0.002432,165.563992,1.034775,0.002434,165.427950,1.033924,0.002435,165.360012,1.033500,0.002431,165.632097,1.035200,0.002435,165.360012,1.033500,0.002433,165.495943,1.034349,0.002434,165.427950,1.033924,0.002431,165.632097,1.035200,0.002434,165.427950,1.033924,0.002432,165.563992,1.034775,0.002434,165.427950,1.033924,0.002433,165.495943,1.034349,0.002434,165.427950,1.033924,0.002435,165.360012,1.033500,0.002432,165.563992,1.034775,0.002434,165.427950,1.033924,0.002432,165.563992,1.034775,0.002433,165.495943,1.034349,0.002431,165.632097,1.035200,,0.002433,0.000001,165.482391,0.092260,1.034265,0.000577
5x5,2^{26},0.009670,166.557515,1.040984,0.009669,166.574741,1.041092,0.009671,166.540293,1.040877,0.009667,166.609203,1.041307,0.009670,166.557515,1.040984,0.009668,166.591970,1.041200,0.009666,166.626440,1.041415,0.009669,166.574741,1.041092,0.009671,166.540293,1.040877,0.009666,166.626440,1.041415,0.009667,166.609203,1.041307,0.009670,166.557515,1.040984,0.009673,166.505859,1.040662,0.009671,166.540293,1.040877,0.009668,166.591970,1.041200,0.009671,166.540293,1.040877,0.009671,166.540293,1.040877,0.009668,166.591970,1.041200,0.009669,166.574741,1.041092,0.009670,166.557515,1.040984,0.009674,166.488647,1.040554,0.009671,166.540293,1.040877,0.009668,166.591970,1.041200,0.009669,166.574741,1.041092,0.009671,166.540293,1.040877,0.009669,166.574741,1.041092,0.009669,166.574741,1.041092,0.009670,166.557515,1.040984,0.009670,166.557515,1.040984,0.009671,166.540293,1.040877,0.009668,166.591970,1.041200,0.009670,166.557515,1.040984,0.009672,166.523074,1.040769,0.009671,166.540293,1.040877,0.009674,166.488647,1.040554,0.009672,166.523074,1.040769,0.009670,166.557515,1.040984,0.009671,166.540293,1.040877,0.009671,166.540293,1.040877,0.009665,166.643680,1.041523,0.009671,166.540293,1.040877,0.009672,166.523074,1.040769,0.009671,166.540293,1.040877,0.009669,166.574741,1.041092,0.009671,166.540293,1.040877,0.009673,166.505859,1.040662,0.009672,166.523074,1.040769,0.009670,166.557515,1.040984,0.009676,166.454234,1.040339,0.009669,166.574741,1.041092,,0.009670,0.000002,166.555800,0.036005,1.040974,0.000225
5x5,2^{28},0.039416,163.447570,1.021547,0.038826,165.931319,1.037071,0.038889,165.662511,1.035391,0.038871,165.739224,1.035870,0.038860,165.786140,1.036163,0.039077,164.865506,1.030409,0.038935,165.466788,1.034167,0.039063,164.924593,1.030779,0.038770,166.170993,1.038569,0.038824,165.939867,1.037124,0.038928,165.496542,1.034353,0.038918,165.539066,1.034619,0.038985,165.254569,1.032841,0.038938,165.454039,1.034088,0.038764,166.196713,1.038729,0.038851,165.824545,1.036403,0.039003,165.178304,1.032364,0.038931,165.483789,1.034274,0.038777,166.140996,1.038381,0.038836,165.888593,1.036804,0.038767,166.183852,1.038649,0.038989,165.237616,1.032735,0.038908,165.581613,1.034885,0.039149,164.562298,1.028514,0.038973,165.305452,1.033159,0.038806,166.016837,1.037605,0.038732,166.334023,1.039588,0.038910,165.573102,1.034832,0.038940,165.445542,1.034035,0.039022,165.097878,1.031862,0.038962,165.352122,1.033451,0.039064,164.920372,1.030752,0.038757,166.226730,1.038917,0.038804,166.025394,1.037659,0.039109,164.730609,1.029566,0.038861,165.781874,1.036137,0.039182,164.423700,1.027648,0.038990,165.233378,1.032709,0.038674,166.583477,1.041147,0.038724,166.368386,1.039802,0.038849,165.833082,1.036457,0.039181,164.427896,1.027674,0.039139,164.604343,1.028777,0.038982,165.267287,1.032921,0.038811,165.995449,1.037472,0.038957,165.373345,1.033583,0.038773,166.158135,1.038488,0.038918,165.539066,1.034619,0.039024,165.089417,1.031809,0.038922,165.522054,1.034513,,0.038927,0.000141,165.503720,0.597126,1.034398,0.003732
7x7,2^{16},0.000032,49.142768,0.601924,0.000035,44.931734,0.550345,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000035,44.931734,0.550345,0.000033,47.654044,0.583689,0.000033,47.654044,0.583689,0.000032,49.142768,0.601924,0.000036,43.683977,0.535062,0.000035,44.931734,0.550345,0.000034,46.252867,0.566527,0.000036,43.683977,0.535062,0.000033,47.654044,0.583689,0.000034,46.252867,0.566527,0.000031,50.727507,0.621335,0.000036,43.683977,0.535062,0.000033,47.654044,0.583689,0.000035,44.931734,0.550345,0.000035,44.931734,0.550345,0.000033,47.654044,0.583689,0.000034,46.252867,0.566527,0.000032,49.142768,0.601924,0.000035,44.931734,0.550345,0.000034,46.252867,0.566527,0.000035,44.931734,0.550345,0.000034,46.252867,0.566527,0.000034,46.252867,0.566527,0.000034,46.252867,0.566527,0.000032,49.142768,0.601924,0.000034,46.252867,0.566527,0.000035,44.931734,0.550345,0.000035,44.931734,0.550345,0.000035,44.931734,0.550345,0.000036,43.683977,0.535062,0.000032,49.142768,0.601924,0.000031,50.727507,0.621335,0.000034,46.252867,0.566527,0.000036,43.683977,0.535062,0.000035,44.931734,0.550345,0.000034,46.252867,0.566527,0.000037,42.503648,0.520605,0.000032,49.142768,0.601924,0.000032,49.142768,0.601924,0.000035,44.931734,0.550345,0.000036,43.683977,0.535062,0.000036,43.683977,0.535062,0.000035,44.931734,0.550345,0.000033,47.654044,0.583689,0.000034,46.252867,0.566527,0.000032,49.142768,0.601924,,0.000034,0.000002,46.157892,2.106100,0.565364,0.025797
7x7,2^{18},0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000080,78.635821,0.963259,0.000079,79.631085,0.975450,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000079,79.631085,0.975450,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000079,79.631085,0.975450,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000078,80.651865,0.987955,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000079,79.631085,0.975450,0.000079,79.631085,0.975450,0.000082,76.718108,0.939768,0.000083,75.793904,0.928446,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000082,76.718108,0.939768,0.000083,75.793904,0.928446,0.000079,79.631085,0.975450,0.000083,75.793904,0.928446,0.000082,76.718108,0.939768,0.000080,78.635821,0.963259,0.000082,76.718108,0.939768,0.000083,75.793904,0.928446,0.000079,79.631085,0.975450,0.000079,79.631085,0.975450,0.000083,75.793904,0.928446,0.000082,76.718108,0.939768,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000083,75.793904,0.928446,0.000080,78.635821,0.963259,0.000079,79.631085,0.975450,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000081,77.665128,0.951368,0.000081,77.665128,0.951368,0.000081,77.665128,0.951368,0.000081,77.665128,0.951368,0.000079,79.631085,0.975450,,0.000081,0.000001,77.572941,1.333552,0.950239,0.016336
7x7,2^{20},0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000262,96.049845,1.176601,0.000264,95.322223,1.167688,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000261,96.417838,1.181109,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000261,96.417838,1.181109,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000264,95.322223,1.167688,0.000262,96.049845,1.176601,0.000264,95.322223,1.167688,0.000264,95.322223,1.167688,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000267,94.251227,1.154569,0.000261,96.417838,1.181109,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000262,96.049845,1.176601,0.000263,95.684651,1.172128,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000261,96.417838,1.181109,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000264,95.322223,1.167688,0.000261,96.417838,1.181109,0.000265,94.962530,1.163282,0.000265,94.962530,1.163282,0.000262,96.049845,1.176601,0.000263,95.684651,1.172128,0.000265,94.962530,1.163282,0.000267,94.251227,1.154569,0.000261,96.417838,1.181109,0.000265,94.962530,1.163282,0.000265,94.962530,1.163282,0.000261,96.417838,1.181109,0.000262,96.049845,1.176601,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000261,96.417838,1.181109,0.000265,94.962530,1.163282,,0.000264,0.000002,95.426839,0.571485,1.168970,0.007001
7x7,2^{22},0.001000,100.662485,1.233113,0.000998,100.864212,1.235584,0.001000,100.662485,1.233113,0.000999,100.763248,1.234347,0.000996,101.066748,1.238065,0.000999,100.763248,1.234347,0.001002,100.461564,1.230652,0.000997,100.965378,1.236823,0.001000,100.662485,1.233113,0.000997,100.965378,1.236823,0.001001,100.561924,1.231881,0.001001,100.561924,1.231881,0.000999,100.763248,1.234347,0.001000,100.662485,1.233113,0.001000,100.662485,1.233113,0.000998,100.864212,1.235584,0.001001,100.561924,1.231881,0.000999,100.763248,1.234347,0.000997,100.965378,1.236823,0.001000,100.662485,1.233113,0.001002,100.461564,1.230652,0.000998,100.864212,1.235584,0.001001,100.561924,1.231881,0.000997,100.965378,1.236823,0.000999,100.763248,1.234347,0.000999,100.763248,1.234347,0.000998,100.864212,1.235584,0.001000,100.662485,1.233113,0.001000,100.662485,1.233113,0.000999,100.763248,1.234347,0.001000,100.662485,1.233113,0.001000,100.662485,1.233113,0.000997,100.965378,1.236823,0.001000,100.662485,1.233113,0.001000,100.662485,1.233113,0.000997,100.965378,1.236823,0.000999,100.763248,1.234347,0.000996,101.066748,1.238065,0.000999,100.763248,1.234347,0.001000,100.662485,1.233113,0.000999,100.763248,1.234347,0.001001,100.561924,1.231881,0.001000,100.662485,1.233113,0.000998,100.864212,1.235584,0.001000,100.662485,1.233113,0.001000,100.662485,1.233113,0.000996,101.066748,1.238065,0.001001,100.561924,1.231881,0.001000,100.662485,1.233113,0.000998,100.864212,1.235584,,0.000999,0.000002,100.747344,0.152827,1.234153,0.001872
7x7,2^{24},0.003922,102.665057,1.257646,0.003920,102.717437,1.258288,0.003921,102.691240,1.257967,0.003923,102.638887,1.257326,0.003921,102.691240,1.257967,0.003923,102.638887,1.257326,0.003922,102.665057,1.257646,0.003920,102.717437,1.258288,0.003923,102.638887,1.257326,0.003923,102.638887,1.257326,0.003922,102.665057,1.257646,0.003922,102.665057,1.257646,0.003922,102.665057,1.257646,0.003920,102.717437,1.258288,0.003923,102.638887,1.257326,0.003922,102.665057,1.257646,0.003919,102.743647,1.258609,0.003922,102.665057,1.257646,0.003922,102.665057,1.257646,0.003919,102.743647,1.258609,0.003923,102.638887,1.257326,0.003919,102.743647,1.258609,0.003921,102.691240,1.257967,0.003922,102.665057,1.257646,0.003919,102.743647,1.258609,0.003924,102.612730,1.257005,0.003921,102.691240,1.257967,0.003920,102.717437,1.258288,0.003922,102.665057,1.257646,0.003921,102.691240,1.257967,0.003922,102.665057,1.257646,0.003923,102.638887,1.257326,0.003924,102.612730,1.257005,0.003922,102.665057,1.257646,0.003928,102.508237,1.255725,0.003923,102.638887,1.257326,0.003921,102.691240,1.257967,0.003923,102.638887,1.257326,0.003921,102.691240,1.257967,0.003919,102.743647,1.258609,0.003922,102.665057,1.257646,0.003922,102.665057,1.257646,0.003920,102.717437,1.258288,0.003922,102.665057,1.257646,0.003919,102.743647,1.258609,0.003921,102.691240,1.257967,0.003923,102.638887,1.257326,0.003921,102.691240,1.257967,0.003924,102.612730,1.257005,0.003921,102.691240,1.257967,,0.003922,0.000002,102.673452,0.043304,1.257749,0.000530
7x7,2^{26},0.015624,103.085759,1.262800,0.015781,102.060193,1.250237,0.015782,102.053726,1.250158,0.015785,102.034331,1.249920,0.015786,102.027867,1.249841,0.015784,102.040795,1.250000,0.015621,103.105557,1.263043,0.015617,103.131965,1.263366,0.015616,103.138569,1.263447,0.015777,102.086069,1.250554,0.015782,102.053726,1.250158,0.015847,101.635131,1.245030,0.015729,102.397604,1.254370,0.015879,101.430312,1.242521,0.015883,101.404767,1.242208,0.015807,101.892321,1.248181,0.015641,102.973717,1.261428,0.015782,102.053726,1.250158,0.015784,102.040795,1.250000,0.015850,101.615894,1.244795,0.015727,102.410626,1.254530,0.015883,101.404767,1.242208,0.015885,101.392000,1.242052,0.015619,103.118759,1.263205,0.015616,103.138569,1.263447,0.015718,102.469265,1.255248,0.015716,102.482305,1.255408,0.015671,102.776588,1.259013,0.015612,103.164995,1.263771,0.015619,103.118759,1.263205,0.015617,103.131965,1.263366,0.015788,102.014942,1.249683,0.015782,102.053726,1.250158,0.015785,102.034331,1.249920,0.015774,102.105484,1.250792,0.015718,102.469265,1.255248,0.015712,102.508395,1.255728,0.015622,103.098957,1.262962,0.015620,103.112158,1.263124,0.015620,103.112158,1.263124,0.015617,103.131965,1.263366,0.015622,103.098957,1.262962,0.015620,103.112158,1.263124,0.015618,103.125362,1.263286,0.015614,103.151780,1.263609,0.015788,102.014942,1.249683,0.015783,102.047260,1.250079,0.015619,103.118759,1.263205,0.015617,103.131965,1.263366,0.015623,103.092357,1.262881,,0.015716,0.000092,102.488127,0.596282,1.255479,0.007304
7x7,2^{28},0.063493,101.467093,1.242972,0.063911,100.803463,1.234842,0.063302,101.773248,1.246722,0.063479,101.489471,1.243246,0.063449,101.537457,1.243834,0.063512,101.436738,1.242600,0.063407,101.604714,1.244658,0.064231,100.301259,1.228690,0.063079,102.133041,1.251130,0.063506,101.446322,1.242717,0.062709,102.735654,1.258512,0.063708,101.124665,1.238777,0.063353,101.691319,1.245719,0.063799,100.980425,1.237010,0.063182,101.966543,1.249090,0.063727,101.094515,1.238408,0.063211,101.919763,1.248517,0.063777,101.015258,1.237437,0.063215,101.913314,1.248438,0.063607,101.285238,1.240744,0.063125,102.058616,1.250218,0.063743,101.069139,1.238097,0.063492,101.468691,1.242991,0.063659,101.202503,1.239731,0.063085,102.123328,1.251011,0.063164,101.995601,1.249446,0.062388,103.264251,1.264987,0.063961,100.724662,1.233877,0.063092,102.111997,1.250872,0.065068,99.011037,1.212885,0.063514,101.433544,1.242561,0.063540,101.392038,1.242052,0.063257,101.845647,1.247609,0.063849,100.901347,1.236041,0.063475,101.495866,1.243324,0.063739,101.075482,1.238175,0.063306,101.766817,1.246643,0.063758,101.045361,1.237806,0.063116,102.073169,1.250396,0.063547,101.380870,1.241916,0.063395,101.623947,1.244893,0.063117,102.071552,1.250376,0.062517,103.051172,1.262377,0.063813,100.958271,1.236739,0.063270,101.824721,1.247353,0.064334,100.140674,1.226723,0.063288,101.795761,1.246998,0.063920,100.789270,1.234669,0.062402,103.241084,1.264703,0.063600,101.296386,1.240881,,0.063464,0.000459,101.519046,0.732720,1.243608,0.008976
9x9,2^{16},0.000044,35.746149,0.723710,0.000044,35.746149,0.723710,0.000044,35.746149,0.723710,0.000042,37.447941,0.758165,0.000047,33.464965,0.677526,0.000040,39.319870,0.796063,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000042,37.447941,0.758165,0.000043,36.577261,0.740537,0.000039,40.327813,0.816470,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000040,39.319870,0.796063,0.000042,37.447941,0.758165,0.000039,40.327813,0.816470,0.000042,37.447941,0.758165,0.000043,36.577261,0.740537,0.000044,35.746149,0.723710,0.000043,36.577261,0.740537,0.000042,37.447941,0.758165,0.000040,39.319870,0.796063,0.000041,38.361083,0.776652,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000042,37.447941,0.758165,0.000042,37.447941,0.758165,0.000040,39.319870,0.796063,0.000041,38.361083,0.776652,0.000041,38.361083,0.776652,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000042,37.447941,0.758165,0.000040,39.319870,0.796063,0.000040,39.319870,0.796063,0.000040,39.319870,0.796063,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,0.000042,37.447941,0.758165,0.000043,36.577261,0.740537,0.000040,39.319870,0.796063,0.000041,38.361083,0.776652,0.000040,39.319870,0.796063,0.000043,36.577261,0.740537,0.000043,36.577261,0.740537,,0.000042,0.000002,37.391646,1.376005,0.757025,0.027858
9x9,2^{18},0.000109,57.717457,1.168718,0.000108,58.251829,1.179539,0.000108,58.251829,1.179539,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000107,58.796187,1.190561,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000109,57.717457,1.168718,0.000111,56.677597,1.147662,0.000110,57.192801,1.158095,0.000107,58.796187,1.190561,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000108,58.251829,1.179539,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000109,57.717457,1.168718,0.000107,58.796187,1.190561,0.000111,56.677597,1.147662,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000111,56.677597,1.147662,0.000110,57.192801,1.158095,0.000107,58.796187,1.190561,0.000108,58.251829,1.179539,0.000111,56.677597,1.147662,0.000109,57.717457,1.168718,0.000108,58.251829,1.179539,0.000111,56.677597,1.147662,0.000111,56.677597,1.147662,0.000108,58.251829,1.179539,0.000107,58.796187,1.190561,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,0.000109,57.717457,1.168718,0.000109,57.717457,1.168718,0.000110,57.192801,1.158095,0.000108,58.251829,1.179539,0.000106,59.350816,1.201792,0.000111,56.677597,1.147662,0.000111,56.677597,1.147662,0.000106,59.350816,1.201792,0.000110,57.192801,1.158095,0.000109,57.717457,1.168718,0.000107,58.796187,1.190561,0.000109,57.717457,1.168718,0.000110,57.192801,1.158095,0.000110,57.192801,1.158095,,0.000109,0.000001,57.621304,0.744779,1.166771,0.015081
9x9,2^{20},0.000370,68.014778,1.377282,0.000373,67.467757,1.366204,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000370,68.014778,1.377282,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000373,67.467757,1.366204,0.000374,67.287367,1.362552,0.000373,67.467757,1.366204,0.000370,68.014778,1.377282,0.000372,67.649117,1.369877,0.000373,67.467757,1.366204,0.000373,67.467757,1.366204,0.000370,68.014778,1.377282,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000371,67.831455,1.373569,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000371,67.831455,1.373569,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000371,67.831455,1.373569,0.000373,67.467757,1.366204,0.000374,67.287367,1.362552,0.000372,67.649117,1.369877,0.000371,67.831455,1.373569,0.000373,67.467757,1.366204,0.000373,67.467757,1.366204,0.000373,67.467757,1.366204,0.000373,67.467757,1.366204,0.000377,66.751938,1.351709,0.000373,67.467757,1.366204,0.000370,68.014778,1.377282,0.000374,67.287367,1.362552,0.000374,67.287367,1.362552,0.000373,67.467757,1.366204,0.000372,67.649117,1.369877,0.000374,67.287367,1.362552,0.000373,67.467757,1.366204,0.000371,67.831455,1.373569,0.000375,67.107938,1.358918,0.000374,67.287367,1.362552,0.000372,67.649117,1.369877,0.000374,67.287367,1.362552,0.000373,67.467757,1.366204,0.000371,67.831455,1.373569,0.000370,68.014778,1.377282,,0.000373,0.000002,67.505099,0.278514,1.366961,0.005640
9x9,2^{22},0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001429,70.442908,1.426464,0.001431,70.344456,1.424471,0.001431,70.344456,1.424471,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001431,70.344456,1.424471,0.001427,70.541636,1.428464,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001431,70.344456,1.424471,0.001430,70.393648,1.425467,0.001429,70.442908,1.426464,0.001427,70.541636,1.428464,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001431,70.344456,1.424471,0.001430,70.393648,1.425467,0.001431,70.344456,1.424471,0.001431,70.344456,1.424471,0.001428,70.492237,1.427463,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001429,70.442908,1.426464,0.001431,70.344456,1.424471,0.001427,70.541636,1.428464,0.001431,70.344456,1.424471,0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001430,70.393648,1.425467,0.001427,70.541636,1.428464,0.001433,70.246279,1.422483,0.001431,70.344456,1.424471,0.001427,70.541636,1.428464,0.001429,70.442908,1.426464,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001430,70.393648,1.425467,0.001431,70.344456,1.424471,0.001427,70.541636,1.428464,0.001430,70.393648,1.425467,0.001429,70.442908,1.426464,0.001428,70.492237,1.427463,,0.001429,0.000002,70.421305,0.075175,1.426027,0.001522
9x9,2^{24},0.005638,71.417665,1.446207,0.005641,71.379683,1.445437,0.005640,71.392339,1.445694,0.005640,71.392339,1.445694,0.005638,71.417665,1.446207,0.005637,71.430334,1.446463,0.005638,71.417665,1.446207,0.005640,71.392339,1.445694,0.005640,71.392339,1.445694,0.005640,71.392339,1.445694,0.005638,71.417665,1.446207,0.005637,71.430334,1.446463,0.005640,71.392339,1.445694,0.005641,71.379683,1.445437,0.005641,71.379683,1.445437,0.005637,71.430334,1.446463,0.005642,71.367032,1.445181,0.005641,71.379683,1.445437,0.005641,71.379683,1.445437,0.005641,71.379683,1.445437,0.005639,71.405000,1.445950,0.005638,71.417665,1.446207,0.005641,71.379683,1.445437,0.005639,71.405000,1.445950,0.005640,71.392339,1.445694,0.005638,71.417665,1.446207,0.005637,71.430334,1.446463,0.005641,71.379683,1.445437,0.005641,71.379683,1.445437,0.005640,71.392339,1.445694,0.005637,71.430334,1.446463,0.005637,71.430334,1.446463,0.005641,71.379683,1.445437,0.005640,71.392339,1.445694,0.005640,71.392339,1.445694,0.005638,71.417665,1.446207,0.005640,71.392339,1.445694,0.005640,71.392339,1.445694,0.005642,71.367032,1.445181,0.005648,71.291217,1.443646,0.005676,70.939535,1.436524,0.005674,70.964540,1.437031,0.005675,70.952035,1.436778,0.005675,70.952035,1.436778,0.005676,70.939535,1.436524,0.005670,71.014603,1.438045,0.005672,70.989562,1.437537,0.005672,70.989562,1.437537,0.005674,70.964540,1.437031,0.005675,70.952035,1.436778,,0.005647,0.000014,71.310077,0.173957,1.444028,0.003523
