Additional run info,,Matrix element datatype,float,kernel_size,3x3 to 9x9

kernel_size,matrix_size,exec_time-0,effective_bandwidth-0,flops-0,exec_time-1,effective_bandwidth-1,flops-1,exec_time-2,effective_bandwidth-2,flops-2,exec_time-3,effective_bandwidth-3,flops-3,exec_time-4,effective_bandwidth-4,flops-4,exec_time-5,effective_bandwidth-5,flops-5,exec_time-6,effective_bandwidth-6,flops-6,exec_time-7,effective_bandwidth-7,flops-7,exec_time-8,effective_bandwidth-8,flops-8,exec_time-9,effective_bandwidth-9,flops-9,exec_time-10,effective_bandwidth-10,flops-10,exec_time-11,effective_bandwidth-11,flops-11,exec_time-12,effective_bandwidth-12,flops-12,exec_time-13,effective_bandwidth-13,flops-13,exec_time-14,effective_bandwidth-14,flops-14,exec_time-15,effective_bandwidth-15,flops-15,exec_time-16,effective_bandwidth-16,flops-16,exec_time-17,effective_bandwidth-17,flops-17,exec_time-18,effective_bandwidth-18,flops-18,exec_time-19,effective_bandwidth-19,flops-19,exec_time-20,effective_bandwidth-20,flops-20,exec_time-21,effective_bandwidth-21,flops-21,exec_time-22,effective_bandwidth-22,flops-22,exec_time-23,effective_bandwidth-23,flops-23,exec_time-24,effective_bandwidth-24,flops-24,exec_time-25,effective_bandwidth-25,flops-25,exec_time-26,effective_bandwidth-26,flops-26,exec_time-27,effective_bandwidth-27,flops-27,exec_time-28,effective_bandwidth-28,flops-28,exec_time-29,effective_bandwidth-29,flops-29,exec_time-30,effective_bandwidth-30,flops-30,exec_time-31,effective_bandwidth-31,flops-31,exec_time-32,effective_bandwidth-32,flops-32,exec_time-33,effective_bandwidth-33,flops-33,exec_time-34,effective_bandwidth-34,flops-34,exec_time-35,effective_bandwidth-35,flops-35,exec_time-36,effective_bandwidth-36,flops-36,exec_time-37,effective_bandwidth-37,flops-37,exec_time-38,effective_bandwidth-38,flops-38,exec_time-39,effective_bandwidth-39,flops-39,exec_time-40,effective_bandwidth-40,flops-40,exec_time-41,effective_bandwidth-41,flops-41,exec_time-42,effective_bandwidth-42,flops-42,exec_time-43,effective_bandwidth-43,flops-43,exec_time-44,effective_bandwidth-44,flops-44,exec_time-45,effective_bandwidth-45,flops-45,exec_time-46,effective_bandwidth-46,flops-46,exec_time-47,effective_bandwidth-47,flops-47,exec_time-48,effective_bandwidth-48,flops-48,exec_time-49,effective_bandwidth-49,flops-49,,mean_exec_time,stdev_exec_time,mean_effective_bandwidth,stdev_effective_bandwidth,mean_flops,stdev_flops
5x5,2^{22},0.000636,158.273291,0.989207,0.000637,158.024828,0.987654,0.000632,159.275005,0.995468,0.000636,158.273291,0.989207,0.000635,158.522537,0.990765,0.000634,158.772568,0.992328,0.000636,158.273291,0.989207,0.000633,159.023390,0.993895,0.000637,158.024828,0.987654,0.000636,158.273291,0.989207,0.000633,159.023390,0.993895,0.000635,158.522537,0.990765,0.000634,158.772568,0.992328,0.000636,158.273291,0.989207,0.000637,158.024828,0.987654,0.000636,158.273291,0.989207,0.000632,159.275005,0.995468,0.000636,158.273291,0.989207,0.000635,158.522537,0.990765,0.000633,159.023390,0.993895,0.000636,158.273291,0.989207,0.000635,158.522537,0.990765,0.000635,158.522537,0.990765,0.000637,158.024828,0.987654,0.000633,159.023390,0.993895,0.000636,158.273291,0.989207,0.000637,158.024828,0.987654,0.000635,158.522537,0.990765,0.000634,158.772568,0.992328,0.000637,158.024828,0.987654,0.000632,159.275005,0.995468,0.000636,158.273291,0.989207,0.000635,158.522537,0.990765,0.000634,158.772568,0.992328,0.000636,158.273291,0.989207,0.000635,158.522537,0.990765,0.000634,158.772568,0.992328,0.000636,158.273291,0.989207,0.000633,159.023390,0.993895,0.000635,158.522537,0.990765,0.000635,158.522537,0.990765,0.000633,159.023390,0.993895,0.000635,158.522537,0.990765,0.000637,158.024828,0.987654,0.000633,159.023390,0.993895,0.000637,158.024828,0.987654,0.000636,158.273291,0.989207,0.000633,159.023390,0.993895,0.000636,158.273291,0.989207,0.000636,158.273291,0.989207,,0.000635,0.000001,158.518418,0.372310,0.990739,0.002327
5x5,2^{24},0.002467,163.215100,1.020094,0.002469,163.082889,1.019268,0.002466,163.281286,1.020508,0.002469,163.082889,1.019268,0.002468,163.148968,1.019681,0.002470,163.016864,1.018855,0.002468,163.148968,1.019681,0.002467,163.215100,1.020094,0.002469,163.082889,1.019268,0.002468,163.148968,1.019681,0.002470,163.016864,1.018855,0.002470,163.016864,1.018855,0.002467,163.215100,1.020094,0.002469,163.082889,1.019268,0.002467,163.215100,1.020094,0.002469,163.082889,1.019268,0.002468,163.148968,1.019681,0.002469,163.082889,1.019268,0.002470,163.016864,1.018855,0.002469,163.082889,1.019268,0.002468,163.148968,1.019681,0.002469,163.082889,1.019268,0.002470,163.016864,1.018855,0.002470,163.016864,1.018855,0.002470,163.016864,1.018855,0.002470,163.016864,1.018855,0.002466,163.281286,1.020508,0.002469,163.082889,1.019268,0.002469,163.082889,1.019268,0.002469,163.082889,1.019268,0.002469,163.082889,1.019268,0.002469,163.082889,1.019268,0.002474,162.753297,1.017208,0.002467,163.215100,1.020094,0.002470,163.016864,1.018855,0.002469,163.082889,1.019268,0.002467,163.215100,1.020094,0.002471,162.950892,1.018443,0.002468,163.148968,1.019681,0.002470,163.016864,1.018855,0.002467,163.215100,1.020094,0.002470,163.016864,1.018855,0.002468,163.148968,1.019681,0.002467,163.215100,1.020094,0.002469,163.082889,1.019268,0.002469,163.082889,1.019268,0.002470,163.016864,1.018855,0.002466,163.281286,1.020508,0.002469,163.082889,1.019268,0.002470,163.016864,1.018855,,0.002469,0.000001,163.098799,0.095766,1.019367,0.000599
5x5,2^{26},0.009817,164.063481,1.025397,0.009811,164.163816,1.026024,0.009812,164.147085,1.025919,0.009816,164.080195,1.025501,0.009811,164.163816,1.026024,0.009814,164.113633,1.025710,0.009811,164.163816,1.026024,0.009814,164.113633,1.025710,0.009812,164.147085,1.025919,0.009814,164.113633,1.025710,0.009814,164.113633,1.025710,0.009813,164.130357,1.025815,0.009817,164.063481,1.025397,0.009816,164.080195,1.025501,0.009814,164.113633,1.025710,0.009815,164.096912,1.025606,0.009815,164.096912,1.025606,0.009813,164.130357,1.025815,0.009816,164.080195,1.025501,0.009816,164.080195,1.025501,0.009813,164.130357,1.025815,0.009817,164.063481,1.025397,0.009814,164.113633,1.025710,0.009815,164.096912,1.025606,0.009816,164.080195,1.025501,0.009814,164.113633,1.025710,0.009813,164.130357,1.025815,0.009814,164.113633,1.025710,0.009816,164.080195,1.025501,0.009816,164.080195,1.025501,0.009814,164.113633,1.025710,0.009817,164.063481,1.025397,0.009818,164.046771,1.025292,0.009815,164.096912,1.025606,0.009815,164.096912,1.025606,0.009815,164.096912,1.025606,0.009813,164.130357,1.025815,0.009816,164.080195,1.025501,0.009815,164.096912,1.025606,0.009813,164.130357,1.025815,0.009813,164.130357,1.025815,0.009815,164.096912,1.025606,0.009813,164.130357,1.025815,0.009815,164.096912,1.025606,0.009814,164.113633,1.025710,0.009810,164.180550,1.026128,0.009813,164.130357,1.025815,0.009818,164.046771,1.025292,0.009814,164.113633,1.025710,0.009815,164.096912,1.025606,,0.009814,0.000002,164.106950,0.030099,1.025668,0.000188
5x5,2^{28},0.039630,162.564961,1.016031,0.039465,163.244632,1.020279,0.039809,161.833993,1.011462,0.039366,163.655170,1.022845,0.039409,163.476602,1.021729,0.039314,163.871634,1.024198,0.039579,162.774436,1.017340,0.039385,163.576220,1.022351,0.039470,163.223953,1.020150,0.039471,163.219817,1.020124,0.039697,162.290587,1.014316,0.039570,162.811459,1.017572,0.039506,163.075214,1.019220,0.039303,163.917498,1.024484,0.039602,162.679900,1.016749,0.039447,163.319122,1.020744,0.039459,163.269455,1.020434,0.039721,162.192528,1.013703,0.039535,162.955594,1.018472,0.039612,162.638832,1.016493,0.039269,164.059421,1.025371,0.039416,163.447570,1.021547,0.039439,163.352251,1.020952,0.039486,163.157813,1.019736,0.039353,163.709232,1.023183,0.039480,163.182609,1.019891,0.039378,163.605298,1.022533,0.039403,163.501495,1.021884,0.039342,163.755005,1.023469,0.039482,163.174343,1.019840,0.039496,163.116503,1.019478,0.039543,162.922626,1.018266,0.039595,162.708661,1.016929,0.039581,162.766211,1.017289,0.039292,163.963387,1.024771,0.039265,164.076134,1.025476,0.039379,163.601143,1.022507,0.039439,163.352251,1.020952,0.039389,163.559608,1.022248,0.039476,163.199144,1.019995,0.039531,162.972083,1.018576,0.039274,164.038534,1.025241,0.039372,163.630230,1.022689,0.039310,163.888308,1.024302,0.039557,162.864965,1.017906,0.039572,162.803230,1.017520,0.039540,162.934988,1.018344,0.039474,163.207413,1.020046,0.039326,163.821630,1.023885,0.039599,162.692225,1.016826,,0.039468,0.000122,163.233118,0.503708,1.020207,0.003148
7x7,2^{16},0.000038,41.385425,0.506908,0.000038,41.385425,0.506908,0.000038,41.385425,0.506908,0.000035,44.931734,0.550345,0.000033,47.654044,0.583689,0.000038,41.385425,0.506908,0.000037,42.503648,0.520605,0.000037,42.503648,0.520605,0.000038,41.385425,0.506908,0.000035,44.931734,0.550345,0.000036,43.683977,0.535062,0.000033,47.654044,0.583689,0.000036,43.683977,0.535062,0.000038,41.385425,0.506908,0.000038,41.385425,0.506908,0.000037,42.503648,0.520605,0.000035,44.931734,0.550345,0.000037,42.503648,0.520605,0.000034,46.252867,0.566527,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000038,41.385425,0.506908,0.000037,42.503648,0.520605,0.000036,43.683977,0.535062,0.000036,43.683977,0.535062,0.000033,47.654044,0.583689,0.000037,42.503648,0.520605,0.000038,41.385425,0.506908,0.000037,42.503648,0.520605,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000034,46.252867,0.566527,0.000033,47.654044,0.583689,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000037,42.503648,0.520605,0.000036,43.683977,0.535062,0.000039,40.324532,0.493914,0.000034,46.252867,0.566527,0.000034,46.252867,0.566527,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000036,43.683977,0.535062,0.000038,41.385425,0.506908,0.000036,43.683977,0.535062,0.000037,42.503648,0.520605,0.000033,47.654044,0.583689,0.000037,42.503648,0.520605,0.000037,42.503648,0.520605,0.000037,42.503648,0.520605,,0.000036,0.000002,43.456756,1.968265,0.532279,0.024108
7x7,2^{18},0.000085,74.010728,0.906603,0.000080,78.635821,0.963259,0.000082,76.718108,0.939768,0.000084,74.891703,0.917395,0.000086,73.150238,0.896063,0.000081,77.665128,0.951368,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000083,75.793904,0.928446,0.000084,74.891703,0.917395,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000084,74.891703,0.917395,0.000083,75.793904,0.928446,0.000080,78.635821,0.963259,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000081,77.665128,0.951368,0.000083,75.793904,0.928446,0.000085,74.010728,0.906603,0.000087,72.309528,0.885764,0.000081,77.665128,0.951368,0.000083,75.793904,0.928446,0.000084,74.891703,0.917395,0.000081,77.665128,0.951368,0.000082,76.718108,0.939768,0.000085,74.010728,0.906603,0.000084,74.891703,0.917395,0.000080,78.635821,0.963259,0.000085,74.010728,0.906603,0.000085,74.010728,0.906603,0.000083,75.793904,0.928446,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000081,77.665128,0.951368,0.000081,77.665128,0.951368,0.000083,75.793904,0.928446,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000082,76.718108,0.939768,0.000084,74.891703,0.917395,0.000082,76.718108,0.939768,0.000080,78.635821,0.963259,0.000084,74.891703,0.917395,0.000084,74.891703,0.917395,0.000080,78.635821,0.963259,0.000082,76.718108,0.939768,0.000084,74.891703,0.917395,0.000083,75.793904,0.928446,,0.000083,0.000002,75.825301,1.546921,0.928831,0.018949
7x7,2^{20},0.000265,94.962530,1.163282,0.000267,94.251227,1.154569,0.000269,93.550500,1.145985,0.000270,93.204029,1.141740,0.000264,95.322223,1.167688,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000264,95.322223,1.167688,0.000268,93.899556,1.150261,0.000269,93.550500,1.145985,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000264,95.322223,1.167688,0.000267,94.251227,1.154569,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000268,93.899556,1.150261,0.000269,93.550500,1.145985,0.000265,94.962530,1.163282,0.000265,94.962530,1.163282,0.000269,93.550500,1.145985,0.000269,93.550500,1.145985,0.000265,94.962530,1.163282,0.000267,94.251227,1.154569,0.000269,93.550500,1.145985,0.000268,93.899556,1.150261,0.000264,95.322223,1.167688,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000264,95.322223,1.167688,0.000268,93.899556,1.150261,0.000269,93.550500,1.145985,0.000266,94.605541,1.158909,0.000268,93.899556,1.150261,0.000268,93.899556,1.150261,0.000265,94.962530,1.163282,0.000266,94.605541,1.158909,0.000269,93.550500,1.145985,0.000268,93.899556,1.150261,,0.000267,0.000002,94.233998,0.610783,1.154357,0.007482
7x7,2^{22},0.001006,100.062119,1.225759,0.001009,99.764613,1.222114,0.001009,99.764613,1.222114,0.001009,99.764613,1.222114,0.001010,99.665837,1.220904,0.001007,99.962753,1.224541,0.001009,99.764613,1.222114,0.001009,99.764613,1.222114,0.001010,99.665837,1.220904,0.001010,99.665837,1.220904,0.001010,99.665837,1.220904,0.001007,99.962753,1.224541,0.001011,99.567257,1.219697,0.001011,99.567257,1.219697,0.001008,99.863585,1.223327,0.001010,99.665837,1.220904,0.001007,99.962753,1.224541,0.001008,99.863585,1.223327,0.001010,99.665837,1.220904,0.001007,99.962753,1.224541,0.001010,99.665837,1.220904,0.001010,99.665837,1.220904,0.001008,99.863585,1.223327,0.001009,99.764613,1.222114,0.001010,99.665837,1.220904,0.001006,100.062119,1.225759,0.001010,99.665837,1.220904,0.001009,99.764613,1.222114,0.001005,100.161682,1.226978,0.001010,99.665837,1.220904,0.001009,99.764613,1.222114,0.001007,99.962753,1.224541,0.001009,99.764613,1.222114,0.001008,99.863585,1.223327,0.001009,99.764613,1.222114,0.001010,99.665837,1.220904,0.001007,99.962753,1.224541,0.001012,99.468871,1.218491,0.001010,99.665837,1.220904,0.001009,99.764613,1.222114,0.001009,99.764613,1.222114,0.001010,99.665837,1.220904,0.001006,100.062119,1.225759,0.001008,99.863585,1.223327,0.001011,99.567257,1.219697,0.001006,100.062119,1.225759,0.001010,99.665837,1.220904,0.001009,99.764613,1.222114,0.001007,99.962753,1.224541,0.001009,99.764613,1.222114,,0.001009,0.000002,99.786603,0.152445,1.222384,0.001867
7x7,2^{24},0.003961,101.654220,1.245264,0.003962,101.628562,1.244949,0.003961,101.654220,1.245264,0.003962,101.628562,1.244949,0.003962,101.628562,1.244949,0.003958,101.731269,1.246207,0.003961,101.654220,1.245264,0.003963,101.602918,1.244635,0.003966,101.526063,1.243694,0.003963,101.602918,1.244635,0.003963,101.602918,1.244635,0.003961,101.654220,1.245264,0.003962,101.628562,1.244949,0.003965,101.551668,1.244007,0.003962,101.628562,1.244949,0.003962,101.628562,1.244949,0.003961,101.654220,1.245264,0.003960,101.679890,1.245578,0.003964,101.577287,1.244321,0.003963,101.602918,1.244635,0.003960,101.679890,1.245578,0.003963,101.602918,1.244635,0.003965,101.551668,1.244007,0.003959,101.705573,1.245893,0.003965,101.551668,1.244007,0.003963,101.602918,1.244635,0.003959,101.705573,1.245893,0.003962,101.628562,1.244949,0.003961,101.654220,1.245264,0.003962,101.628562,1.244949,0.003962,101.628562,1.244949,0.003962,101.628562,1.244949,0.003961,101.654220,1.245264,0.003966,101.526063,1.243694,0.003961,101.654220,1.245264,0.003964,101.577287,1.244321,0.003964,101.577287,1.244321,0.003959,101.705573,1.245893,0.003961,101.654220,1.245264,0.003964,101.577287,1.244321,0.003961,101.654220,1.245264,0.003961,101.654220,1.245264,0.003964,101.577287,1.244321,0.003961,101.654220,1.245264,0.003966,101.526063,1.243694,0.003963,101.602918,1.244635,0.003961,101.654220,1.245264,0.003964,101.577287,1.244321,0.003962,101.628562,1.244949,0.003960,101.679890,1.245578,,0.003962,0.000002,101.624481,0.047666,1.244899,0.000584
7x7,2^{26},0.016039,100.418475,1.230126,0.016041,100.405955,1.229973,0.016038,100.424737,1.230203,0.015941,101.035815,1.237689,0.016095,100.069086,1.225846,0.015944,101.016804,1.237456,0.015947,100.997800,1.237223,0.015947,100.997800,1.237223,0.015942,101.029477,1.237611,0.015872,101.475045,1.243069,0.015802,101.924561,1.248576,0.016035,100.443525,1.230433,0.016039,100.418475,1.230126,0.016037,100.430999,1.230280,0.016040,100.412215,1.230049,0.016044,100.387181,1.229743,0.016041,100.405955,1.229973,0.016042,100.399696,1.229896,0.015948,100.991467,1.237145,0.015935,101.073858,1.238155,0.015936,101.067515,1.238077,0.015944,101.016804,1.237456,0.015944,101.016804,1.237456,0.016076,100.187356,1.227295,0.015943,101.023140,1.237533,0.015943,101.023140,1.237533,0.015787,102.021404,1.249762,0.015789,102.008481,1.249604,0.015785,102.034331,1.249920,0.015783,102.047260,1.250079,0.015780,102.066661,1.250316,0.015782,102.053726,1.250158,0.015779,102.073130,1.250396,0.015786,102.027867,1.249841,0.015784,102.040795,1.250000,0.016046,100.374668,1.229590,0.016018,100.550127,1.231739,0.015789,102.008481,1.249604,0.015782,102.053726,1.250158,0.015785,102.034331,1.249920,0.015778,102.079599,1.250475,0.015786,102.027867,1.249841,0.015784,102.040795,1.250000,0.015783,102.047260,1.250079,0.015784,102.040795,1.250000,0.015785,102.034331,1.249920,0.015785,102.034331,1.249920,0.015782,102.053726,1.250158,0.015780,102.066661,1.250316,0.016040,100.412215,1.230049,,0.015902,0.000113,101.286525,0.717221,1.240760,0.008786
7x7,2^{28},0.064029,100.617691,1.232567,0.064033,100.611406,1.232490,0.063996,100.669575,1.233202,0.064283,100.220123,1.227696,0.064518,99.855081,1.223225,0.064203,100.345002,1.229226,0.064693,99.584965,1.219916,0.063080,102.131422,1.251110,0.064561,99.788574,1.222410,0.063895,100.828705,1.235152,0.064375,100.076895,1.225942,0.063913,100.800309,1.234804,0.064375,100.076895,1.225942,0.063025,102.220549,1.252202,0.064566,99.780847,1.222315,0.063937,100.762471,1.234340,0.064722,99.540344,1.219369,0.063864,100.877648,1.235751,0.064313,100.173373,1.227124,0.064162,100.409123,1.230012,0.064581,99.757671,1.222031,0.063891,100.835018,1.235229,0.064581,99.757671,1.222031,0.063894,100.830283,1.235171,0.064279,100.226359,1.227773,0.063806,100.969347,1.236874,0.064156,100.418513,1.230127,0.064207,100.338750,1.229150,0.064545,99.813311,1.222713,0.063396,101.622344,1.244874,0.064711,99.557265,1.219576,0.063843,100.910830,1.236158,0.064934,99.215359,1.215388,0.063955,100.734112,1.233993,0.064711,99.557265,1.219576,0.064136,100.449827,1.230510,0.064720,99.543420,1.219407,0.063848,100.902928,1.236061,0.064634,99.675869,1.221029,0.063608,101.283646,1.240725,0.064487,99.903083,1.223813,0.064091,100.520356,1.231374,0.064289,100.210769,1.227582,0.064152,100.424775,1.230203,0.064456,99.951132,1.224401,0.064422,100.003883,1.225048,0.064570,99.774665,1.222240,0.064011,100.645985,1.232913,0.064714,99.552649,1.219520,0.064016,100.638124,1.232817,,0.064204,0.000408,100.347924,0.641365,1.229262,0.007857
9x9,2^{16},0.000045,34.951966,0.707632,0.000043,36.577261,0.740537,0.000047,33.464965,0.677526,0.000047,33.464965,0.677526,0.000046,34.192306,0.692252,0.000045,34.951966,0.707632,0.000044,35.746149,0.723710,0.000045,34.951966,0.707632,0.000042,37.447941,0.758165,0.000044,35.746149,0.723710,0.000046,34.192306,0.692252,0.000045,34.951966,0.707632,0.000045,34.951966,0.707632,0.000044,35.746149,0.723710,0.000044,35.746149,0.723710,0.000042,37.447941,0.758165,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000044,35.746149,0.723710,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000042,37.447941,0.758165,0.000042,37.447941,0.758165,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000044,35.746149,0.723710,0.000045,34.951966,0.707632,0.000044,35.746149,0.723710,0.000042,37.447941,0.758165,0.000043,36.577261,0.740537,0.000046,34.192306,0.692252,0.000046,34.192306,0.692252,0.000045,34.951966,0.707632,0.000045,34.951966,0.707632,0.000044,35.746149,0.723710,0.000045,34.951966,0.707632,0.000042,37.447941,0.758165,0.000045,34.951966,0.707632,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000045,34.951966,0.707632,0.000047,33.464965,0.677526,0.000042,37.447941,0.758165,0.000042,37.447941,0.758165,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000045,34.951966,0.707632,0.000045,34.951966,0.707632,0.000046,34.192306,0.692252,0.000042,37.447941,0.758165,,0.000045,0.000001,35.352171,1.189909,0.715734,0.024091
9x9,2^{18},0.000114,55.186212,1.117463,0.000117,53.771302,1.088813,0.000116,54.234807,1.098198,0.000113,55.674542,1.127351,0.000115,54.706373,1.107747,0.000117,53.771302,1.088813,0.000116,54.234807,1.098198,0.000115,54.706373,1.107747,0.000118,53.315651,1.079586,0.000117,53.771302,1.088813,0.000114,55.186212,1.117463,0.000114,55.186212,1.117463,0.000117,53.771302,1.088813,0.000117,53.771302,1.088813,0.000116,54.234807,1.098198,0.000118,53.315651,1.079586,0.000117,53.771302,1.088813,0.000115,54.706373,1.107747,0.000114,55.186212,1.117463,0.000118,53.315651,1.079586,0.000118,53.315651,1.079586,0.000115,54.706373,1.107747,0.000118,53.315651,1.079586,0.000117,53.771302,1.088813,0.000114,55.186212,1.117463,0.000120,52.427131,1.061595,0.000118,53.315651,1.079586,0.000116,54.234807,1.098198,0.000114,55.186212,1.117463,0.000118,53.315651,1.079586,0.000118,53.315651,1.079586,0.000113,55.674542,1.127351,0.000114,55.186212,1.117463,0.000116,54.234807,1.098198,0.000117,53.771302,1.088813,0.000113,55.674542,1.127351,0.000117,53.771302,1.088813,0.000117,53.771302,1.088813,0.000115,54.706373,1.107747,0.000116,54.234807,1.098198,0.000118,53.315651,1.079586,0.000117,53.771302,1.088813,0.000113,55.674542,1.127351,0.000117,53.771302,1.088813,0.000118,53.315651,1.079586,0.000116,54.234807,1.098198,0.000116,54.234807,1.098198,0.000118,53.315651,1.079586,0.000115,54.706373,1.107747,0.000113,55.674542,1.127351,,0.000116,0.000002,54.218956,0.814385,1.097877,0.016490
9x9,2^{20},0.000397,63.389204,1.283615,0.000397,63.389204,1.283615,0.000395,63.710154,1.290114,0.000395,63.710154,1.290114,0.000398,63.229939,1.280390,0.000397,63.389204,1.283615,0.000398,63.229939,1.280390,0.000399,63.071472,1.277181,0.000399,63.071472,1.277181,0.000395,63.710154,1.290114,0.000397,63.389204,1.283615,0.000397,63.389204,1.283615,0.000400,62.913797,1.273988,0.000394,63.871851,1.293388,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000394,63.871851,1.293388,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000395,63.710154,1.290114,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000395,63.710154,1.290114,0.000394,63.871851,1.293388,0.000398,63.229939,1.280390,0.000397,63.389204,1.283615,0.000396,63.549274,1.286856,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000395,63.710154,1.290114,0.000394,63.871851,1.293388,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000397,63.389204,1.283615,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000395,63.710154,1.290114,0.000395,63.710154,1.290114,0.000398,63.229939,1.280390,0.000398,63.229939,1.280390,0.000397,63.389204,1.283615,0.000399,63.071472,1.277181,0.000398,63.229939,1.280390,0.000396,63.549274,1.286856,0.000394,63.871851,1.293388,0.000398,63.229939,1.280390,0.000397,63.389204,1.283615,0.000396,63.549274,1.286856,0.000399,63.071472,1.277181,,0.000397,0.000002,63.399792,0.252872,1.283829,0.005121
9x9,2^{22},0.001518,66.312883,1.342832,0.001519,66.269228,1.341948,0.001520,66.225630,1.341065,0.001517,66.356596,1.343717,0.001519,66.269228,1.341948,0.001519,66.269228,1.341948,0.001520,66.225630,1.341065,0.001520,66.225630,1.341065,0.001523,66.095180,1.338423,0.001519,66.269228,1.341948,0.001517,66.356596,1.343717,0.001518,66.312883,1.342832,0.001517,66.356596,1.343717,0.001521,66.182090,1.340183,0.001517,66.356596,1.343717,0.001521,66.182090,1.340183,0.001520,66.225630,1.341065,0.001516,66.400367,1.344603,0.001519,66.269228,1.341948,0.001516,66.400367,1.344603,0.001520,66.225630,1.341065,0.001518,66.312883,1.342832,0.001519,66.269228,1.341948,0.001520,66.225630,1.341065,0.001516,66.400367,1.344603,0.001518,66.312883,1.342832,0.001519,66.269228,1.341948,0.001519,66.269228,1.341948,0.001525,66.008498,1.336668,0.001516,66.400367,1.344603,0.001519,66.269228,1.341948,0.001517,66.356596,1.343717,0.001519,66.269228,1.341948,0.001519,66.269228,1.341948,0.001516,66.400367,1.344603,0.001520,66.225630,1.341065,0.001518,66.312883,1.342832,0.001516,66.400367,1.344603,0.001519,66.269228,1.341948,0.001518,66.312883,1.342832,0.001518,66.312883,1.342832,0.001517,66.356596,1.343717,0.001518,66.312883,1.342832,0.001518,66.312883,1.342832,0.001521,66.182090,1.340183,0.001516,66.400367,1.344603,0.001519,66.269228,1.341948,0.001519,66.269228,1.341948,0.001516,66.400367,1.344603,0.001519,66.269228,1.341948,,0.001519,0.000002,66.288525,0.079532,1.342338,0.001611
9x9,2^{24},0.005985,67.276998,1.362358,0.005985,67.276998,1.362358,0.005986,67.265759,1.362131,0.005987,67.254524,1.361903,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005984,67.288241,1.362586,0.005982,67.310738,1.363041,0.005988,67.243293,1.361676,0.005987,67.254524,1.361903,0.005988,67.243293,1.361676,0.005985,67.276998,1.362358,0.005983,67.299488,1.362814,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005987,67.254524,1.361903,0.005984,67.288241,1.362586,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005985,67.276998,1.362358,0.005982,67.310738,1.363041,0.005984,67.288241,1.362586,0.005986,67.265759,1.362131,0.005987,67.254524,1.361903,0.005987,67.254524,1.361903,0.005985,67.276998,1.362358,0.005981,67.321992,1.363269,0.005984,67.288241,1.362586,0.005986,67.265759,1.362131,0.005986,67.265759,1.362131,0.005988,67.243293,1.361676,0.005984,67.288241,1.362586,0.005983,67.299488,1.362814,0.005987,67.254524,1.361903,0.005987,67.254524,1.361903,0.005985,67.276998,1.362358,0.005984,67.288241,1.362586,0.005984,67.288241,1.362586,0.005987,67.254524,1.361903,0.005985,67.276998,1.362358,0.005988,67.243293,1.361676,0.005987,67.254524,1.361903,0.005984,67.288241,1.362586,0.005985,67.276998,1.362358,0.005986,67.265759,1.362131,0.005985,67.276998,1.362358,0.005987,67.254524,1.361903,0.005985,67.276998,1.362358,,0.005985,0.000002,67.271833,0.018015,1.362254,0.000365
