Additional run info,,Matrix element datatype,float,kernel_size,3x3 to 9x9

kernel_size,matrix_size,exec_time-0,effective_bandwidth-0,flops-0,exec_time-1,effective_bandwidth-1,flops-1,exec_time-2,effective_bandwidth-2,flops-2,exec_time-3,effective_bandwidth-3,flops-3,exec_time-4,effective_bandwidth-4,flops-4,exec_time-5,effective_bandwidth-5,flops-5,exec_time-6,effective_bandwidth-6,flops-6,exec_time-7,effective_bandwidth-7,flops-7,exec_time-8,effective_bandwidth-8,flops-8,exec_time-9,effective_bandwidth-9,flops-9,exec_time-10,effective_bandwidth-10,flops-10,exec_time-11,effective_bandwidth-11,flops-11,exec_time-12,effective_bandwidth-12,flops-12,exec_time-13,effective_bandwidth-13,flops-13,exec_time-14,effective_bandwidth-14,flops-14,exec_time-15,effective_bandwidth-15,flops-15,exec_time-16,effective_bandwidth-16,flops-16,exec_time-17,effective_bandwidth-17,flops-17,exec_time-18,effective_bandwidth-18,flops-18,exec_time-19,effective_bandwidth-19,flops-19,exec_time-20,effective_bandwidth-20,flops-20,exec_time-21,effective_bandwidth-21,flops-21,exec_time-22,effective_bandwidth-22,flops-22,exec_time-23,effective_bandwidth-23,flops-23,exec_time-24,effective_bandwidth-24,flops-24,exec_time-25,effective_bandwidth-25,flops-25,exec_time-26,effective_bandwidth-26,flops-26,exec_time-27,effective_bandwidth-27,flops-27,exec_time-28,effective_bandwidth-28,flops-28,exec_time-29,effective_bandwidth-29,flops-29,exec_time-30,effective_bandwidth-30,flops-30,exec_time-31,effective_bandwidth-31,flops-31,exec_time-32,effective_bandwidth-32,flops-32,exec_time-33,effective_bandwidth-33,flops-33,exec_time-34,effective_bandwidth-34,flops-34,exec_time-35,effective_bandwidth-35,flops-35,exec_time-36,effective_bandwidth-36,flops-36,exec_time-37,effective_bandwidth-37,flops-37,exec_time-38,effective_bandwidth-38,flops-38,exec_time-39,effective_bandwidth-39,flops-39,exec_time-40,effective_bandwidth-40,flops-40,exec_time-41,effective_bandwidth-41,flops-41,exec_time-42,effective_bandwidth-42,flops-42,exec_time-43,effective_bandwidth-43,flops-43,exec_time-44,effective_bandwidth-44,flops-44,exec_time-45,effective_bandwidth-45,flops-45,exec_time-46,effective_bandwidth-46,flops-46,exec_time-47,effective_bandwidth-47,flops-47,exec_time-48,effective_bandwidth-48,flops-48,exec_time-49,effective_bandwidth-49,flops-49,,mean_exec_time,stdev_exec_time,mean_effective_bandwidth,stdev_effective_bandwidth,mean_flops,stdev_flops
5x5,2^{22},0.001040,96.790796,0.604942,0.001042,96.605019,0.603781,0.001040,96.790796,0.604942,0.001042,96.605019,0.603781,0.001042,96.605019,0.603781,0.001039,96.883953,0.605524,0.001044,96.419954,0.602624,0.001043,96.512398,0.603202,0.001042,96.605019,0.603781,0.001043,96.512398,0.603202,0.001042,96.605019,0.603781,0.001040,96.790796,0.604942,0.001042,96.605019,0.603781,0.001043,96.512398,0.603202,0.001039,96.883953,0.605524,0.001043,96.512398,0.603202,0.001043,96.512398,0.603202,0.001041,96.697818,0.604361,0.001044,96.419954,0.602624,0.001044,96.419954,0.602624,0.001040,96.790796,0.604942,0.001043,96.512398,0.603202,0.001041,96.697818,0.604361,0.001042,96.605019,0.603781,0.001042,96.605019,0.603781,0.001046,96.235596,0.601472,0.001042,96.605019,0.603781,0.001044,96.419954,0.602624,0.001042,96.605019,0.603781,0.001044,96.419954,0.602624,0.001044,96.419954,0.602624,0.001041,96.697818,0.604361,0.001042,96.605019,0.603781,0.001042,96.605019,0.603781,0.001040,96.790796,0.604942,0.001043,96.512398,0.603202,0.001043,96.512398,0.603202,0.001043,96.512398,0.603202,0.001044,96.419954,0.602624,0.001039,96.883953,0.605524,0.001042,96.605019,0.603781,0.001044,96.419954,0.602624,0.001042,96.605019,0.603781,0.001042,96.605019,0.603781,0.001043,96.512398,0.603202,0.001039,96.883953,0.605524,0.001044,96.419954,0.602624,0.001044,96.419954,0.602624,0.001041,96.697818,0.604361,0.001042,96.605019,0.603781,,0.001042,0.000002,96.590410,0.146445,0.603689,0.000915
5x5,2^{24},0.004092,98.399878,0.614999,0.004093,98.375837,0.614849,0.004090,98.447995,0.615300,0.004092,98.399878,0.614999,0.004091,98.423931,0.615149,0.004090,98.447995,0.615300,0.004092,98.399878,0.614999,0.004092,98.399878,0.614999,0.004089,98.472071,0.615450,0.004092,98.399878,0.614999,0.004092,98.399878,0.614999,0.004090,98.447995,0.615300,0.004092,98.399878,0.614999,0.004093,98.375837,0.614849,0.004091,98.423931,0.615149,0.004092,98.399878,0.614999,0.004092,98.399878,0.614999,0.004092,98.399878,0.614999,0.004093,98.375837,0.614849,0.004091,98.423931,0.615149,0.004091,98.423931,0.615149,0.004092,98.399878,0.614999,0.004091,98.423931,0.615149,0.004089,98.472071,0.615450,0.004093,98.375837,0.614849,0.004091,98.423931,0.615149,0.004094,98.351808,0.614699,0.004092,98.399878,0.614999,0.004091,98.423931,0.615149,0.004093,98.375837,0.614849,0.004093,98.375837,0.614849,0.004091,98.423931,0.615149,0.004093,98.375837,0.614849,0.004092,98.399878,0.614999,0.004090,98.447995,0.615300,0.004093,98.375837,0.614849,0.004093,98.375837,0.614849,0.004090,98.447995,0.615300,0.004092,98.399878,0.614999,0.004092,98.399878,0.614999,0.004090,98.447995,0.615300,0.004092,98.399878,0.614999,0.004091,98.423931,0.615149,0.004091,98.423931,0.615149,0.004092,98.399878,0.614999,0.004089,98.472071,0.615450,0.004095,98.327790,0.614549,0.004093,98.375837,0.614849,0.004090,98.447995,0.615300,0.004094,98.351808,0.614699,,0.004092,0.000001,98.407584,0.031704,0.615047,0.000198
5x5,2^{26},0.016301,98.804481,0.617528,0.016300,98.810543,0.617566,0.016303,98.792360,0.617452,0.016303,98.792360,0.617452,0.016303,98.792360,0.617452,0.016306,98.774184,0.617339,0.016304,98.786301,0.617414,0.016305,98.780242,0.617376,0.016304,98.786301,0.617414,0.016306,98.774184,0.617339,0.016306,98.774184,0.617339,0.016305,98.780242,0.617376,0.016305,98.780242,0.617376,0.016301,98.804481,0.617528,0.016303,98.792360,0.617452,0.016304,98.786301,0.617414,0.016307,98.768127,0.617301,0.016304,98.786301,0.617414,0.016304,98.786301,0.617414,0.016302,98.798420,0.617490,0.016302,98.798420,0.617490,0.016300,98.810543,0.617566,0.016303,98.792360,0.617452,0.016302,98.798420,0.617490,0.016303,98.792360,0.617452,0.016302,98.798420,0.617490,0.016304,98.786301,0.617414,0.016300,98.810543,0.617566,0.016300,98.810543,0.617566,0.016304,98.786301,0.617414,0.016305,98.780242,0.617376,0.016301,98.804481,0.617528,0.016299,98.816605,0.617604,0.016302,98.798420,0.617490,0.016304,98.786301,0.617414,0.016301,98.804481,0.617528,0.016305,98.780242,0.617376,0.016303,98.792360,0.617452,0.016306,98.774184,0.617339,0.016301,98.804481,0.617528,0.016301,98.804481,0.617528,0.016299,98.816605,0.617604,0.016303,98.792360,0.617452,0.016300,98.810543,0.617566,0.016302,98.798420,0.617490,0.016300,98.810543,0.617566,0.016301,98.804481,0.617528,0.016300,98.810543,0.617566,0.016304,98.786301,0.617414,0.016298,98.822668,0.617642,,0.016303,0.000002,98.794665,0.012935,0.617467,0.000081
5x5,2^{28},0.065601,98.206583,0.613791,0.065479,98.389561,0.614935,0.066277,97.204914,0.607531,0.065823,97.875364,0.611721,0.065340,98.598868,0.616243,0.066289,97.187317,0.607421,0.065467,98.407596,0.615047,0.066281,97.199048,0.607494,0.065124,98.925896,0.618287,0.066018,97.586265,0.609914,0.065450,98.433156,0.615207,0.065821,97.878338,0.611740,0.065288,98.677399,0.616734,0.066290,97.185851,0.607412,0.065324,98.623018,0.616394,0.065831,97.863470,0.611647,0.065809,97.896185,0.611851,0.066058,97.527174,0.609545,0.065806,97.900648,0.611879,0.065901,97.759519,0.610997,0.065290,98.674377,0.616715,0.066286,97.191716,0.607448,0.065314,98.638118,0.616488,0.065826,97.870903,0.611693,0.065364,98.562665,0.616017,0.066026,97.574441,0.609840,0.065413,98.488833,0.615555,0.065814,97.888748,0.611805,0.065363,98.564173,0.616026,0.065829,97.866443,0.611665,0.065533,98.308487,0.614428,0.066266,97.221050,0.607632,0.065335,98.606414,0.616290,0.066021,97.581831,0.609886,0.065197,98.815130,0.617595,0.065825,97.872390,0.611702,0.065457,98.422630,0.615141,0.066285,97.193182,0.607457,0.065435,98.455720,0.615348,0.065846,97.841176,0.611507,0.065331,98.612451,0.616328,0.066011,97.596614,0.609979,0.065364,98.562665,0.616017,0.065837,97.854551,0.611591,0.065230,98.765140,0.617282,0.065822,97.876851,0.611730,0.065458,98.421126,0.615132,0.066290,97.185851,0.607412,0.065379,98.540052,0.615875,0.066273,97.210781,0.607567,,0.065720,0.000362,98.031814,0.538803,0.612699,0.003368
7x7,2^{16},0.000057,27.592703,0.337968,0.000055,28.595892,0.350256,0.000060,26.213298,0.321073,0.000058,27.117049,0.332142,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000056,28.085342,0.344003,0.000058,27.117049,0.332142,0.000056,28.085342,0.344003,0.000058,27.117049,0.332142,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000058,27.117049,0.332142,0.000056,28.085342,0.344003,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000060,26.213298,0.321073,0.000055,28.595892,0.350256,0.000056,28.085342,0.344003,0.000060,26.213298,0.321073,0.000060,26.213298,0.321073,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000055,28.595892,0.350256,0.000055,28.595892,0.350256,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000060,26.213298,0.321073,0.000055,28.595892,0.350256,0.000054,29.125347,0.356741,0.000056,28.085342,0.344003,0.000058,27.117049,0.332142,0.000059,26.657516,0.326514,0.000059,26.657516,0.326514,0.000057,27.592703,0.337968,0.000054,29.125347,0.356741,0.000055,28.595892,0.350256,0.000059,26.657516,0.326514,0.000058,27.117049,0.332142,0.000057,27.592703,0.337968,0.000058,27.117049,0.332142,0.000058,27.117049,0.332142,0.000055,28.595892,0.350256,0.000056,28.085342,0.344003,,0.000058,0.000002,27.330109,0.830062,0.334752,0.010167
7x7,2^{18},0.000146,43.090555,0.527843,0.000150,41.941551,0.513768,0.000152,41.389724,0.507008,0.000147,42.797442,0.524252,0.000149,42.223019,0.517216,0.000149,42.223019,0.517216,0.000147,42.797442,0.524252,0.000148,42.508290,0.520710,0.000150,41.941551,0.513768,0.000148,42.508290,0.520710,0.000145,43.387711,0.531483,0.000150,41.941551,0.513768,0.000148,42.508290,0.520710,0.000146,43.090555,0.527843,0.000148,42.508290,0.520710,0.000150,41.941551,0.513768,0.000149,42.223019,0.517216,0.000147,42.797442,0.524252,0.000150,41.941551,0.513768,0.000149,42.223019,0.517216,0.000146,43.090555,0.527843,0.000152,41.389724,0.507008,0.000149,42.223019,0.517216,0.000147,42.797442,0.524252,0.000146,43.090555,0.527843,0.000150,41.941551,0.513768,0.000150,41.941551,0.513768,0.000148,42.508290,0.520710,0.000149,42.223019,0.517216,0.000149,42.223019,0.517216,0.000147,42.797442,0.524252,0.000147,42.797442,0.524252,0.000151,41.663810,0.510366,0.000149,42.223019,0.517216,0.000147,42.797442,0.524252,0.000150,41.941551,0.513768,0.000151,41.663810,0.510366,0.000147,42.797442,0.524252,0.000148,42.508290,0.520710,0.000149,42.223019,0.517216,0.000151,41.663810,0.510366,0.000146,43.090555,0.527843,0.000150,41.941551,0.513768,0.000150,41.941551,0.513768,0.000146,43.090555,0.527843,0.000148,42.508290,0.520710,0.000150,41.941551,0.513768,0.000150,41.941551,0.513768,0.000146,43.090555,0.527843,0.000150,41.941551,0.513768,,0.000149,0.000002,42.359547,0.495157,0.518888,0.006065
7x7,2^{20},0.000508,49.538434,0.606841,0.000505,49.832716,0.610446,0.000503,50.030854,0.612873,0.000506,49.734235,0.609240,0.000507,49.636141,0.608038,0.000504,49.931589,0.611657,0.000509,49.441111,0.605649,0.000507,49.636141,0.608038,0.000504,49.931589,0.611657,0.000506,49.734235,0.609240,0.000505,49.832716,0.610446,0.000508,49.538434,0.606841,0.000505,49.832716,0.610446,0.000508,49.538434,0.606841,0.000508,49.538434,0.606841,0.000506,49.734235,0.609240,0.000504,49.931589,0.611657,0.000507,49.636141,0.608038,0.000506,49.734235,0.609240,0.000503,50.030854,0.612873,0.000506,49.734235,0.609240,0.000506,49.734235,0.609240,0.000504,49.931589,0.611657,0.000507,49.636141,0.608038,0.000507,49.636141,0.608038,0.000503,50.030854,0.612873,0.000507,49.636141,0.608038,0.000508,49.538434,0.606841,0.000506,49.734235,0.609240,0.000504,49.931589,0.611657,0.000506,49.734235,0.609240,0.000507,49.636141,0.608038,0.000505,49.832716,0.610446,0.000506,49.734235,0.609240,0.000508,49.538434,0.606841,0.000509,49.441111,0.605649,0.000504,49.931589,0.611657,0.000508,49.538434,0.606841,0.000506,49.734235,0.609240,0.000504,49.931589,0.611657,0.000505,49.832716,0.610446,0.000508,49.538434,0.606841,0.000506,49.734235,0.609240,0.000504,49.931589,0.611657,0.000507,49.636141,0.608038,0.000508,49.538434,0.606841,0.000504,49.931589,0.611657,0.000508,49.538434,0.606841,0.000506,49.734235,0.609240,0.000505,49.832716,0.610446,,0.000506,0.000002,49.732793,0.161541,0.609222,0.001979
7x7,2^{22},0.001939,51.914891,0.635956,0.001937,51.968494,0.636613,0.001940,51.888130,0.635628,0.001940,51.888130,0.635628,0.001938,51.941678,0.636284,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001937,51.968494,0.636613,0.001940,51.888130,0.635628,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001936,51.995337,0.636942,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001938,51.941678,0.636284,0.001936,51.995337,0.636942,0.001939,51.914891,0.635956,0.001937,51.968494,0.636613,0.001940,51.888130,0.635628,0.001941,51.861398,0.635301,0.001936,51.995337,0.636942,0.001939,51.914891,0.635956,0.001938,51.941678,0.636284,0.001940,51.888130,0.635628,0.001936,51.995337,0.636942,0.001939,51.914891,0.635956,0.001940,51.888130,0.635628,0.001938,51.941678,0.636284,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001939,51.914891,0.635956,0.001939,51.914891,0.635956,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001939,51.914891,0.635956,0.001937,51.968494,0.636613,0.001940,51.888130,0.635628,0.001939,51.914891,0.635956,0.001938,51.941678,0.636284,0.001940,51.888130,0.635628,0.001937,51.968494,0.636613,0.001940,51.888130,0.635628,,0.001939,0.000001,51.927772,0.037218,0.636114,0.000456
7x7,2^{24},0.007663,52.545068,0.643677,0.007664,52.538212,0.643593,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007664,52.538212,0.643593,0.007666,52.524505,0.643425,0.007663,52.545068,0.643677,0.007663,52.545068,0.643677,0.007662,52.551926,0.643761,0.007663,52.545068,0.643677,0.007665,52.531357,0.643509,0.007661,52.558785,0.643845,0.007665,52.531357,0.643509,0.007664,52.538212,0.643593,0.007664,52.538212,0.643593,0.007665,52.531357,0.643509,0.007664,52.538212,0.643593,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007666,52.524505,0.643425,0.007663,52.545068,0.643677,0.007664,52.538212,0.643593,0.007663,52.545068,0.643677,0.007662,52.551926,0.643761,0.007664,52.538212,0.643593,0.007663,52.545068,0.643677,0.007663,52.545068,0.643677,0.007668,52.510805,0.643257,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007665,52.531357,0.643509,0.007666,52.524505,0.643425,0.007667,52.517654,0.643341,0.007666,52.524505,0.643425,0.007664,52.538212,0.643593,0.007663,52.545068,0.643677,0.007663,52.545068,0.643677,0.007662,52.551926,0.643761,0.007663,52.545068,0.643677,0.007666,52.524505,0.643425,0.007667,52.517654,0.643341,0.007665,52.531357,0.643509,,0.007664,0.000001,52.535609,0.009586,0.643561,0.000117
7x7,2^{26},0.030582,52.665372,0.645151,0.030579,52.670539,0.645214,0.030577,52.673984,0.645256,0.030579,52.670539,0.645214,0.030579,52.670539,0.645214,0.030580,52.668816,0.645193,0.030576,52.675707,0.645277,0.030576,52.675707,0.645277,0.030588,52.655041,0.645024,0.030771,52.341894,0.641188,0.030778,52.329989,0.641042,0.030619,52.601731,0.644371,0.030581,52.667094,0.645172,0.030577,52.673984,0.645256,0.030578,52.672261,0.645235,0.030583,52.663650,0.645130,0.030582,52.665372,0.645151,0.030579,52.670539,0.645214,0.030579,52.670539,0.645214,0.030579,52.670539,0.645214,0.030582,52.665372,0.645151,0.030583,52.663650,0.645130,0.030582,52.665372,0.645151,0.030581,52.667094,0.645172,0.030779,52.328289,0.641021,0.030780,52.326589,0.641001,0.030648,52.551958,0.643761,0.030580,52.668816,0.645193,0.030578,52.672261,0.645235,0.030579,52.670539,0.645214,0.030576,52.675707,0.645277,0.030580,52.668816,0.645193,0.030579,52.670539,0.645214,0.030581,52.667094,0.645172,0.030579,52.670539,0.645214,0.030581,52.667094,0.645172,0.030580,52.668816,0.645193,0.030580,52.668816,0.645193,0.030576,52.675707,0.645277,0.030774,52.336791,0.641126,0.030771,52.341894,0.641188,0.030654,52.541672,0.643635,0.030578,52.672261,0.645235,0.030579,52.670539,0.645214,0.030575,52.677429,0.645298,0.030574,52.679152,0.645320,0.030578,52.672261,0.645235,0.030579,52.670539,0.645214,0.030578,52.672261,0.645235,0.030580,52.668816,0.645193,,0.030607,0.000064,52.623410,0.109903,0.644637,0.001346
7x7,2^{28},0.123011,52.372964,0.641569,0.122450,52.612908,0.644508,0.122253,52.697689,0.645547,0.122251,52.698551,0.645557,0.122713,52.500148,0.643127,0.122254,52.697258,0.645541,0.122692,52.509134,0.643237,0.122262,52.693810,0.645499,0.122666,52.520263,0.643373,0.122289,52.682176,0.645357,0.122650,52.527115,0.643457,0.122317,52.670116,0.645209,0.122608,52.545108,0.643678,0.122352,52.655049,0.645024,0.122580,52.557111,0.643825,0.122366,52.649025,0.644951,0.122483,52.598733,0.644334,0.122256,52.696396,0.645531,0.122293,52.680453,0.645336,0.122596,52.550251,0.643741,0.122446,52.614627,0.644529,0.122436,52.618924,0.644582,0.122677,52.515554,0.643316,0.122355,52.653758,0.645009,0.122538,52.575125,0.644045,0.122439,52.617635,0.644566,0.122502,52.590575,0.644235,0.122449,52.613338,0.644513,0.122484,52.598304,0.644329,0.122252,52.698120,0.645552,0.122246,52.700707,0.645584,0.122750,52.484323,0.642933,0.122248,52.699845,0.645573,0.122617,52.541251,0.643630,0.122251,52.698551,0.645557,0.123000,52.377647,0.641626,0.122273,52.689070,0.645441,0.122653,52.525830,0.643441,0.122248,52.699845,0.645573,0.122245,52.701138,0.645589,0.122987,52.383184,0.641694,0.122417,52.627091,0.644682,0.122250,52.698983,0.645563,0.122247,52.700276,0.645578,0.122687,52.511274,0.643263,0.122263,52.693379,0.645494,0.122651,52.526686,0.643452,0.122248,52.699845,0.645573,0.122704,52.503998,0.643174,0.122240,52.703294,0.645615,,0.122463,0.000215,52.607529,0.092418,0.644442,0.001132
9x9,2^{16},0.000081,19.419677,0.393167,0.000084,18.726199,0.379127,0.000082,19.182880,0.388373,0.000084,18.726199,0.379127,0.000083,18.951789,0.383695,0.000080,19.662392,0.398081,0.000080,19.662392,0.398081,0.000081,19.419677,0.393167,0.000083,18.951789,0.383695,0.000083,18.951789,0.383695,0.000085,18.505917,0.374668,0.000082,19.182880,0.388373,0.000079,19.911252,0.403120,0.000080,19.662392,0.398081,0.000083,18.951789,0.383695,0.000082,19.182880,0.388373,0.000083,18.951789,0.383695,0.000083,18.951789,0.383695,0.000083,18.951789,0.383695,0.000080,19.662392,0.398081,0.000079,19.911252,0.403120,0.000082,19.182880,0.388373,0.000084,18.726199,0.379127,0.000083,18.951789,0.383695,0.000083,18.951789,0.383695,0.000082,19.182880,0.388373,0.000080,19.662392,0.398081,0.000080,19.662392,0.398081,0.000083,18.951789,0.383695,0.000082,19.182880,0.388373,0.000082,19.182880,0.388373,0.000083,18.951789,0.383695,0.000085,18.505917,0.374668,0.000080,19.662392,0.398081,0.000081,19.419677,0.393167,0.000082,19.182880,0.388373,0.000082,19.182880,0.388373,0.000083,18.951789,0.383695,0.000082,19.182880,0.388373,0.000085,18.505917,0.374668,0.000079,19.911252,0.403120,0.000080,19.662392,0.398081,0.000081,19.419677,0.393167,0.000082,19.182880,0.388373,0.000083,18.951789,0.383695,0.000082,19.182880,0.388373,0.000084,18.726199,0.379127,0.000080,19.662392,0.398081,0.000080,19.662392,0.398081,0.000083,18.951789,0.383695,,0.000082,0.000002,19.199571,0.375712,0.388711,0.007607
9x9,2^{18},0.000234,26.886800,0.544430,0.000233,27.002189,0.546766,0.000229,27.473822,0.556316,0.000231,27.235964,0.551500,0.000234,26.886800,0.544430,0.000234,26.886800,0.544430,0.000230,27.354376,0.553898,0.000233,27.002189,0.546766,0.000232,27.118572,0.549123,0.000229,27.473822,0.556316,0.000229,27.473822,0.556316,0.000233,27.002189,0.546766,0.000232,27.118572,0.549123,0.000230,27.354376,0.553898,0.000231,27.235964,0.551500,0.000234,26.886800,0.544430,0.000230,27.354376,0.553898,0.000235,26.772393,0.542113,0.000233,27.002189,0.546766,0.000233,27.002189,0.546766,0.000229,27.473822,0.556316,0.000232,27.118572,0.549123,0.000232,27.118572,0.549123,0.000232,27.118572,0.549123,0.000232,27.118572,0.549123,0.000231,27.235964,0.551500,0.000228,27.594316,0.558756,0.000228,27.594316,0.558756,0.000232,27.118572,0.549123,0.000231,27.235964,0.551500,0.000232,27.118572,0.549123,0.000231,27.235964,0.551500,0.000232,27.118572,0.549123,0.000231,27.235964,0.551500,0.000230,27.354376,0.553898,0.000232,27.118572,0.549123,0.000233,27.002189,0.546766,0.000228,27.594316,0.558756,0.000233,27.002189,0.546766,0.000232,27.118572,0.549123,0.000229,27.473822,0.556316,0.000229,27.473822,0.556316,0.000231,27.235964,0.551500,0.000232,27.118572,0.549123,0.000229,27.473822,0.556316,0.000232,27.118572,0.549123,0.000230,27.354376,0.553898,0.000229,27.473822,0.556316,0.000231,27.235964,0.551500,0.000232,27.118572,0.549123,,0.000231,0.000002,27.204561,0.206722,0.550864,0.004186
9x9,2^{20},0.000811,31.030626,0.628362,0.000812,30.992411,0.627588,0.000813,30.954291,0.626816,0.000810,31.068935,0.629138,0.000814,30.916264,0.626046,0.000812,30.992411,0.627588,0.000810,31.068935,0.629138,0.000813,30.954291,0.626816,0.000813,30.954291,0.626816,0.000809,31.107339,0.629915,0.000812,30.992411,0.627588,0.000810,31.068935,0.629138,0.000812,30.992411,0.627588,0.000813,30.954291,0.626816,0.000809,31.107339,0.629915,0.000813,30.954291,0.626816,0.000812,30.992411,0.627588,0.000817,30.802742,0.623747,0.000813,30.954291,0.626816,0.000813,30.954291,0.626816,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000812,30.992411,0.627588,0.000809,31.107339,0.629915,0.000813,30.954291,0.626816,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000813,30.954291,0.626816,0.000809,31.107339,0.629915,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000813,30.954291,0.626816,0.000812,30.992411,0.627588,0.000810,31.068935,0.629138,0.000812,30.992411,0.627588,0.000812,30.992411,0.627588,0.000810,31.068935,0.629138,0.000813,30.954291,0.626816,0.000810,31.068935,0.629138,0.000811,31.030626,0.628362,0.000813,30.954291,0.626816,0.000810,31.068935,0.629138,0.000814,30.916264,0.626046,0.000813,30.954291,0.626816,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000811,31.030626,0.628362,0.000813,30.954291,0.626816,0.000811,31.030626,0.628362,,0.000812,0.000002,31.004742,0.058843,0.627838,0.001192
9x9,2^{22},0.003139,32.068589,0.649387,0.003138,32.078808,0.649594,0.003139,32.068589,0.649387,0.003139,32.068589,0.649387,0.003141,32.048169,0.648973,0.003141,32.048169,0.648973,0.003137,32.089034,0.649801,0.003140,32.058376,0.649180,0.003137,32.089034,0.649801,0.003142,32.037969,0.648767,0.003137,32.089034,0.649801,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003141,32.048169,0.648973,0.003142,32.037969,0.648767,0.003139,32.068589,0.649387,0.003141,32.048169,0.648973,0.003140,32.058376,0.649180,0.003141,32.048169,0.648973,0.003138,32.078808,0.649594,0.003141,32.048169,0.648973,0.003138,32.078808,0.649594,0.003142,32.037969,0.648767,0.003138,32.078808,0.649594,0.003141,32.048169,0.648973,0.003138,32.078808,0.649594,0.003140,32.058376,0.649180,0.003141,32.048169,0.648973,0.003140,32.058376,0.649180,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003138,32.078808,0.649594,0.003137,32.089034,0.649801,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003144,32.017589,0.648354,0.003141,32.048169,0.648973,0.003141,32.048169,0.648973,0.003140,32.058376,0.649180,0.003138,32.078808,0.649594,0.003140,32.058376,0.649180,0.003137,32.089034,0.649801,0.003144,32.017589,0.648354,0.003138,32.078808,0.649594,0.003140,32.058376,0.649180,0.003137,32.089034,0.649801,,0.003140,0.000002,32.063287,0.017830,0.649279,0.000361
9x9,2^{24},0.012453,32.333830,0.654760,0.012454,32.331234,0.654707,0.012454,32.331234,0.654707,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012453,32.333830,0.654760,0.012449,32.344219,0.654970,0.012454,32.331234,0.654707,0.012454,32.331234,0.654707,0.012453,32.333830,0.654760,0.012451,32.339024,0.654865,0.012453,32.333830,0.654760,0.012453,32.333830,0.654760,0.012451,32.339024,0.654865,0.012451,32.339024,0.654865,0.012455,32.328638,0.654654,0.012455,32.328638,0.654654,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012453,32.333830,0.654760,0.012451,32.339024,0.654865,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012454,32.331234,0.654707,0.012452,32.336427,0.654812,0.012451,32.339024,0.654865,0.012454,32.331234,0.654707,0.012453,32.333830,0.654760,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012454,32.331234,0.654707,0.012450,32.341621,0.654917,0.012453,32.333830,0.654760,0.012455,32.328638,0.654654,0.012451,32.339024,0.654865,0.012452,32.336427,0.654812,0.012454,32.331234,0.654707,0.012455,32.328638,0.654654,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012453,32.333830,0.654760,0.012449,32.344219,0.654970,0.012450,32.341621,0.654917,0.012454,32.331234,0.654707,0.012457,32.323447,0.654549,0.012452,32.336427,0.654812,0.012452,32.336427,0.654812,0.012453,32.333830,0.654760,0.012451,32.339024,0.654865,0.012451,32.339024,0.654865,,0.012453,0.000002,32.335025,0.004737,0.654784,0.000096
